q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.078087 1 0.078087 1275318 1275291 0 1
1 63 0.023676 1 0.023676 1275318 1275291 0 1
2 63 0.045346 2 0.022673 2562959 1814216 748716 0
3 63 0.068320 3 0.022773 3860264 2557116 1303121 0
4 63 0.114680 5 0.022936 6543219 3707327 2835865 0
5 63 0.169345 7 0.024192 9249567 4975418 4274122 0
6 63 0.214644 9 0.023849 11999230 6361259 5637944 0
7 63 0.281369 11 0.025579 14574444 7572608 7001809 0
8 63 0.404811 14 0.028915 20288882 9978451 10310404 0
9 63 0.436802 16 0.027300 22080378 10954247 11126104 0
10 63 0.485640 18 0.026980 24844075 12462122 12381926 0
11 63 0.794975 21 0.037856 35955258 17606655 18348576 0
12 63 0.718855 23 0.031255 32520182 15954676 16565479 0
13 63 0.756527 26 0.029097 39706346 19141558 20564761 0
14 63 1.006796 29 0.034717 49951826 23977315 25974484 0
15 63 1.205720 32 0.037679 50109536 23682993 26426516 0
16 63 5.163018 35 0.147515 222209109 109201777 113007305 0
17 63 2.034192 37 0.054978 94905019 46524034 48380958 0
18 63 2.390715 40 0.059768 105921373 51448937 54472409 0
19 63 1.722782 42 0.041019 83159302 40301856 42857419 0
20 63 2.156297 45 0.047918 86435340 41822231 44613082 0
21 63 2.335486 48 0.048656 98376451 47164403 51212021 0
22 63 3.074483 51 0.060284 117866102 56712268 61153807 0
23 63 10.569326 54 0.195728 535026164 261612125 273414012 0
24 63 7.641367 57 0.134059 311672010 150214102 161457881 0
25 63 3.486565 59 0.059094 145695909 70280101 75415781 0
26 63 2.972031 62 0.047936 139945656 67206912 72738717 0
27 63 3.154494 65 0.048531 124615378 59847170 64768181 0
28 63 5.047824 69 0.073157 185223446 88433759 96789660 0
29 63 4.108025 72 0.057056 185350740 88415602 96935111 0
30 63 5.397406 75 0.071965 253851665 121688303 132163335 0
31 63 9.585027 79 0.121329 445361230 211143145 234218058 0
32 63 9.182005 82 0.111976 365894613 173888223 192006363 0
33 63 8.817330 85 0.103733 386995733 182488611 204507095 0
34 63 7.909022 89 0.088865 315204240 147760633 167443580 0
35 63 16.863389 92 0.183298 689155997 322832813 366323157 0
36 63 19.920198 96 0.207502 713427533 331177730 382249776 0
37 63 13.836711 99 0.139765 675038589 312814262 362224300 0
38 63 10.117328 102 0.099189 501016524 232738895 268277602 0
39 63 14.326202 105 0.136440 685634260 317008768 368625465 0
40 63 40.731249 109 0.373681 1675674843 772475133 903199683 0
41 63 30.992281 112 0.276717 1335805009 611587803 724217179 0
42 63 16.662765 115 0.144894 625656545 284412421 341244097 0
43 63 15.861111 119 0.133287 548743917 246248313 302495577 0
44 63 17.493451 122 0.143389 722184389 323935623 398248739 0
45 63 25.467359 125 0.203739 1318800469 591595009 727205433 0
46 63 38.629150 129 0.299451 1672278156 743139097 929139032 0
47 63 52.733312 132 0.399495 2124410468 937780067 1186630374 0
48 63 95.225685 136 0.700189 3585488388 1569163995 2016324366 0
49 63 105.503021 139 0.759015 5116703174 2221928603 2894774544 0
50 63 66.007358 142 0.464841 2563960415 1102349293 1461611095 0
51 63 13.418811 145 0.092544 460349316 195612951 264736338 0
52 63 17.250834 149 0.115777 821595115 346216744 475378344 0
53 63 31.764306 153 0.207610 1354974205 565402935 789571243 0
54 63 26.517280 157 0.168900 905379176 371597242 533781907 0
55 63 64.853443 161 0.402816 3293508014 1341973280 1951534707 0
56 63 158.744159 165 0.962086 3587143200 1443678336 2143464837 0
57 63 96.898679 168 0.576778 3560943476 1412620994 2148322455 0
58 63 581.317284 172 3.379752 13122231068 5135811696 7986419345 0
59 63 67.527927 174 0.388092 3127524257 1211489618 1916034612 0
60 63 80.018531 177 0.452082 1967450109 753735999 1213714083 0
61 63 100.877849 180 0.560432 2684698575 1014004575 1670693973 0
62 63 912.050919 183 4.983885 23911425244 8932029412 14979395805 0
63 63 381.885242 185 2.064245 6120857764 2267565827 3853291910 0
3217.1
