q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.022114 1 0.022114 1275318 1275291 0 1
1 63 0.023294 1 0.023294 1275318 1275291 0 1
2 63 0.044495 2 0.022247 2563961 1812423 751511 0
3 63 0.067186 3 0.022395 3857737 2546215 1311495 0
4 63 0.115494 5 0.023099 6502193 3662256 2839910 0
5 63 0.169498 7 0.024214 9248210 4977613 4270570 0
6 63 0.213757 9 0.023751 11861002 6275957 5585018 0
7 63 0.266315 11 0.024210 14427928 7455969 6971932 0
8 63 0.422228 14 0.030159 19397637 9487602 9910008 0
9 63 0.458414 16 0.028651 22124394 10880180 11244187 0
10 63 0.513790 18 0.028544 24796507 12345761 12450719 0
11 63 0.911151 21 0.043388 34161140 16638781 17522332 0
12 63 0.679512 23 0.029544 31635540 15500639 16134874 0
13 63 0.821501 26 0.031596 38296075 18352668 19943380 0
14 63 1.171568 29 0.040399 51822922 24862684 26960211 0
15 63 1.231482 32 0.038484 60577816 28931711 31646078 0
16 63 4.708441 35 0.134527 217624532 106318541 111305964 0
17 63 4.406135 37 0.119085 202361988 100044430 102317531 0
18 63 4.086014 40 0.102150 163535974 79976549 83559398 0
19 63 1.758478 42 0.041869 81936363 39848137 42088199 0
20 63 1.722362 45 0.038275 85621955 41332388 44289540 0
21 63 3.731731 48 0.077744 184246921 88741413 95505481 0
22 63 16.817410 51 0.329753 645012734 313664849 331347858 0
23 63 5.714523 54 0.105825 171873538 82773415 89100096 0
24 63 6.172143 57 0.108283 239261652 114974576 124287049 0
25 63 8.523550 59 0.144467 376754328 183002799 193751502 0
26 63 3.927630 62 0.063349 169090267 81471991 87618249 0
27 63 3.491103 65 0.053709 163104355 78520933 84583395 0
28 63 4.172429 69 0.060470 176512406 83825688 92686691 0
29 63 5.648699 72 0.078454 267898916 128035830 139863059 0
30 63 4.711165 75 0.062816 204484771 97358425 107126319 0
31 63 6.872039 79 0.086988 280891561 132510833 148380701 0
32 63 8.397039 82 0.102403 406199778 191002811 215196940 0
33 63 5.796590 85 0.068195 280251414 131464857 148786530 0
34 63 7.623438 89 0.085657 381334022 179293452 202040543 0
35 63 8.126979 92 0.088337 374871740 175528239 199343474 0
36 63 15.046626 96 0.156736 624761303 290881607 333879669 0
37 63 16.517352 99 0.166842 768730659 357489311 411241321 0
38 63 8.137013 102 0.079775 411911131 189954234 221956870 0
39 63 5.894758 105 0.056141 288034033 132581846 155452160 0
40 63 16.840054 109 0.154496 786416184 361480649 424935508 0
41 63 11.815197 112 0.105493 616125320 280905839 335219454 0
42 63 13.904344 115 0.120907 714141923 326056963 388084933 0
43 63 16.892147 119 0.141951 749627171 339080510 410546634 0
44 63 20.096956 122 0.164729 1061293196 476530358 584762811 0
45 63 24.096557 125 0.192772 1169762286 523506711 646255548 0
46 63 83.962821 129 0.650875 4029656557 1792650263 2237006267 0
47 63 41.456828 132 0.314067 2161889689 951517266 1210372396 0
48 63 133.026127 136 0.978133 5659985262 2472540623 3187444612 0
49 63 241.108816 139 1.734596 13203243789 5707599860 7495643902 0
50 63 51.934520 142 0.365736 1768546529 758875111 1009671391 0
51 63 24.622819 145 0.169813 1252058077 531173859 720884191 0
52 63 19.438809 149 0.130462 689529760 288275662 401254071 0
53 63 29.239433 153 0.191107 1113086503 462875217 650211259 0
54 63 211.004958 157 1.343981 11605942077 4771947725 6833994325 0
55 63 84.027674 161 0.521911 3956096792 1601194646 2354902119 0
56 63 102.223484 165 0.619536 3690138154 1480965057 2209173070 0
57 63 83.289078 168 0.495768 2664199178 1054404625 1609794526 0
58 63 139.010332 172 0.808200 3545740763 1384791635 2160949101 0
59 63 217.056683 174 1.247452 9314349541 3603789372 5710560142 0
60 63 144.313999 177 0.815333 5225843891 1995396038 3230447826 0
61 63 145.394039 180 0.807745 2700637733 1018659271 1681978435 0
62 63 110.279359 183 0.602619 2369884002 883493347 1486390628 0
63 63 130.386027 185 0.704789 1604317460 593386578 1010930855 0
2264.65
