f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 34.901390 2290000 18028 19919.809718
1+1E-0.187942 1+1E-7 5.935292 390000 3127 3392.456677
1+1E-0.546643 1+1E-7 6.105977 400000 3223 3479.442745
1+1E-0.875664 1+1E-7 3.342931 220000 1749 1913.693510
1+1E-1.190478 1+1E-7 3.009105 200000 1566 1739.721373
1+1E-1.498346 1+1E-7 6.957200 460000 3643 4001.359157
1+1E-1.802783 1+1E-7 3.922139 260000 2045 2261.637785
1+1E-2.105512 1+1E-7 14.700406 970000 7703 8437.648658
1+1E-2.407391 1+1E-7 16.215468 1070000 8434 9307.509344
1+1E-2.708846 1+1E-7 36.571481 2410000 18962 20963.642542
1+1E-3.010088 1+1E-7 29.744930 1960000 15533 17049.269453
1+1E-3.311224 1+1E-7 57.060444 3760000 29516 32706.761808
1+1E-3.612307 1+1E-7 67.833697 4470000 35037 38882.772681
1+1E-3.913363 1+1E-7 96.721190 6370000 50077 55410.125722
1+1E-4.214407 1+1E-7 202.350103 13370000 104714 116300.373768
1+1E-4.515443 1+1E-7 243.349911 16110000 126149 140134.556575
1+1E-4.816477 1+1E-7 1246.526642 82100000 669434 714155.623513
1+1E-5.117508 1+1E-7 1224.887692 81090000 668967 705370.030581
1+1E-5.418539 1+1E-7 684.011093 45610000 357272 396743.459055
1+1E-5.719570 1+1E-7 4094.720479 272610000 2135040 2371327.217125
1+1E-6.020600 1+1E-7 436.834795 29320000 229770 255043.153245
1+1E-6.321630 1+1E-7 696.643216 46730000 367240 406485.898743
1+1E-6.622660 1+1E-7 1225.991433 81480000 637909 708762.487258
1+1E-6.923690 1+1E-7 738.173086 49390000 388183 429624.193000
11176.5
