f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 37.542954 2600000 20683 22616.377846
1+1E-0.187942 1+1E-7 6.054433 420000 3473 3653.414883
1+1E-0.546643 1+1E-7 3.887205 270000 2171 2348.623853
1+1E-0.875664 1+1E-7 2.730624 190000 1488 1652.735304
1+1E-1.190478 1+1E-7 5.008275 350000 2834 3044.512402
1+1E-1.498346 1+1E-7 4.435089 310000 2474 2696.568128
1+1E-1.802783 1+1E-7 9.613167 670000 5447 5828.066599
1+1E-2.105512 1+1E-7 13.638108 950000 7524 8263.676521
1+1E-2.407391 1+1E-7 12.058482 840000 6621 7306.829766
1+1E-2.708846 1+1E-7 24.146643 1680000 13440 14613.659531
1+1E-3.010088 1+1E-7 54.075646 3190000 25383 27748.555895
1+1E-3.311224 1+1E-7 53.043698 3690000 28990 32097.859327
1+1E-3.612307 1+1E-7 101.436082 7050000 55242 61325.178389
1+1E-3.913363 1+1E-7 86.024051 5980000 47085 52017.669045
1+1E-4.214407 1+1E-7 267.134020 17060000 133637 148398.233095
1+1E-4.515443 1+1E-7 504.425437 33950000 265995 295317.703024
1+1E-4.816477 1+1E-7 537.371358 34570000 270902 300710.839280
1+1E-5.117508 1+1E-7 783.210796 50820000 399068 442063.200815
1+1E-5.418539 1+1E-7 1922.632236 120740000 949644 1050269.792729
1+1E-5.719570 1+1E-7 951.816904 63650000 498746 553666.326877
1+1E-6.020600 1+1E-7 797.432051 53790000 421230 467898.063201
1+1E-6.321630 1+1E-7 1780.581271 113820000 895706 990075.433231
1+1E-6.622660 1+1E-7 518.616121 35250000 276134 306625.891947
1+1E-6.923690 1+1E-7 1675.309225 108910000 859251 947365.273530
10152.2
