f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 32.214868 2230000 17509 19397.893306
1+1E-0.187942 1+1E-7 3.012617 210000 1649 1826.707441
1+1E-0.546643 1+1E-7 4.622742 320000 2611 2783.554196
1+1E-0.875664 1+1E-7 7.528844 520000 4354 4523.275569
1+1E-1.190478 1+1E-7 3.570024 250000 1983 2174.651716
1+1E-1.498346 1+1E-7 7.025507 490000 4072 4262.317363
1+1E-1.802783 1+1E-7 5.736500 400000 3181 3479.442745
1+1E-2.105512 1+1E-7 17.100098 1190000 9828 10351.342168
1+1E-2.407391 1+1E-7 18.113181 1260000 9976 10960.244648
1+1E-2.708846 1+1E-7 29.634274 2060000 16156 17919.130139
1+1E-3.010088 1+1E-7 38.127030 2650000 21017 23051.308189
1+1E-3.311224 1+1E-7 60.316999 4190000 33422 36447.162759
1+1E-3.612307 1+1E-7 68.067485 4730000 37185 41144.410466
1+1E-3.913363 1+1E-7 92.740960 6440000 50499 56019.028203
1+1E-4.214407 1+1E-7 152.664950 10600000 83491 92205.232756
1+1E-4.515443 1+1E-7 333.777903 23170000 183106 201546.721033
1+1E-4.816477 1+1E-7 534.626539 37070000 291146 322457.356439
1+1E-5.117508 1+1E-7 484.518591 33570000 263019 292012.232416
1+1E-5.418539 1+1E-7 422.034964 28770000 225799 250258.919470
1+1E-5.719570 1+1E-7 944.305614 63140000 494384 549230.037377
1+1E-6.020600 1+1E-7 3456.917200 230950000 1809395 2008943.255182
1+1E-6.321630 1+1E-7 545.055287 36880000 288818 320804.621135
1+1E-6.622660 1+1E-7 1372.520201 89900000 707113 782004.757051
1+1E-6.923690 1+1E-7 1093.546387 73700000 578187 641087.325858
9727.78
