f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-7 40.651707 2440000 19245 21224.600748
1+1E-0.187942 1+1E-7 4.735600 310000 2514 2696.568128
1+1E-0.546643 1+1E-7 6.453157 430000 3555 3740.400951
1+1E-0.875664 1+1E-7 3.734893 250000 1962 2174.725611
1+1E-1.190478 1+1E-7 3.400190 230000 1814 2000.747562
1+1E-1.498346 1+1E-7 6.686265 370000 2911 3218.484540
1+1E-1.802783 1+1E-7 4.438224 300000 2411 2609.582059
1+1E-2.105512 1+1E-7 11.703790 720000 5762 6262.996942
1+1E-2.407391 1+1E-7 10.234934 690000 5426 6002.038736
1+1E-2.708846 1+1E-7 18.457484 1240000 9731 10786.272511
1+1E-3.010088 1+1E-7 45.609766 2630000 20717 22877.336052
1+1E-3.311224 1+1E-7 48.325195 3150000 24838 27400.611621
1+1E-3.612307 1+1E-7 78.970968 5290000 42276 46015.630309
1+1E-3.913363 1+1E-7 112.912316 7570000 59371 65848.453959
1+1E-4.214407 1+1E-7 218.018995 14620000 114838 127173.632348
1+1E-4.515443 1+1E-7 246.807737 16550000 129665 143961.943595
1+1E-4.816477 1+1E-7 330.997554 22110000 173716 192326.197757
1+1E-5.117508 1+1E-7 483.227795 32350000 254088 281399.932042
1+1E-5.418539 1+1E-7 635.456873 42530000 333558 369951.749915
1+1E-5.719570 1+1E-7 519.082724 34810000 272750 302798.504927
1+1E-6.020600 1+1E-7 728.893744 48300000 380610 420142.711519
1+1E-6.321630 1+1E-7 984.708091 66020000 516958 574282.025144
1+1E-6.622660 1+1E-7 1018.392403 68310000 534843 594201.834862
1+1E-6.923690 1+1E-7 2195.797654 147100000 1152037 1279565.069657
7757.7
