f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.380350 100000 3557 3897.685749
1+1E-0.187942 1+1E-5 0.112578 30000 1122 1169.305725
1+1E-0.546643 1+1E-5 0.075118 20000 730 779.537150
1+1E-0.875664 1+1E-5 0.150320 40000 1487 1559.074300
1+1E-1.190478 1+1E-5 0.111299 30000 1111 1169.305725
1+1E-1.498346 1+1E-5 0.110985 30000 1084 1169.305725
1+1E-1.802783 1+1E-5 0.258237 70000 2456 2728.380024
1+1E-2.105512 1+1E-5 0.257551 70000 2498 2728.380024
1+1E-2.407391 1+1E-5 0.404730 110000 3951 4287.454324
1+1E-2.708846 1+1E-5 0.551885 150000 5480 5846.528624
1+1E-3.010088 1+1E-5 0.919788 250000 8785 9744.214373
1+1E-3.311224 1+1E-5 1.214818 330000 11609 12862.362972
1+1E-3.612307 1+1E-5 1.328985 360000 12709 14031.668697
1+1E-3.913363 1+1E-5 2.631994 710000 25000 27673.568819
1+1E-4.214407 1+1E-5 4.489292 1210000 42662 47161.997564
1+1E-4.515443 1+1E-5 3.860601 1040000 36759 40535.931790
1+1E-4.816477 1+1E-5 2.558190 690000 24319 26894.031669
19.4169
