f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.269169 70000 2492 2728.380024
1+1E-0.187942 1+1E-5 0.149594 40000 1428 1559.074300
1+1E-0.546643 1+1E-5 0.112083 30000 1100 1169.305725
1+1E-0.875664 1+1E-5 0.074812 20000 724 779.537150
1+1E-1.190478 1+1E-5 0.111374 30000 1104 1169.305725
1+1E-1.498346 1+1E-5 0.222227 60000 2187 2338.611449
1+1E-1.802783 1+1E-5 0.148150 40000 1411 1559.074300
1+1E-2.105512 1+1E-5 0.184826 50000 1789 1948.842875
1+1E-2.407391 1+1E-5 0.406511 110000 3943 4287.454324
1+1E-2.708846 1+1E-5 0.555269 150000 5267 5846.528624
1+1E-3.010088 1+1E-5 0.666120 180000 6425 7015.834348
1+1E-3.311224 1+1E-5 1.222133 330000 11587 12862.362972
1+1E-3.612307 1+1E-5 1.740807 470000 16687 18319.123021
1+1E-3.913363 1+1E-5 2.926570 790000 28790 30791.717418
1+1E-4.214407 1+1E-5 3.517905 950000 33464 37028.014616
1+1E-4.515443 1+1E-5 5.299975 1430000 50233 55736.906212
1+1E-4.816477 1+1E-5 3.920728 1060000 37270 41315.468940
21.5285
