f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.267362 70000 2460 2728.380024
1+1E-0.187942 1+1E-5 0.074533 20000 723 779.537150
1+1E-0.546643 1+1E-5 0.112095 30000 1124 1169.305725
1+1E-0.875664 1+1E-5 0.074592 20000 723 779.537150
1+1E-1.190478 1+1E-5 0.111116 30000 1058 1169.305725
1+1E-1.498346 1+1E-5 0.147749 40000 1463 1559.074300
1+1E-1.802783 1+1E-5 0.258208 70000 2481 2728.380024
1+1E-2.105512 1+1E-5 0.295118 80000 2874 3118.148599
1+1E-2.407391 1+1E-5 0.442828 120000 4267 4677.222899
1+1E-2.708846 1+1E-5 0.593380 160000 5669 6236.297199
1+1E-3.010088 1+1E-5 0.630500 170000 5995 6626.065773
1+1E-3.311224 1+1E-5 1.187027 320000 11234 12472.594397
1+1E-3.612307 1+1E-5 1.963339 530000 18702 20657.734470
1+1E-3.913363 1+1E-5 2.518786 680000 24074 26504.263094
1+1E-4.214407 1+1E-5 2.855823 770000 27232 30012.180268
1+1E-4.515443 1+1E-5 2.641404 710000 25093 27673.568819
1+1E-4.816477 1+1E-5 4.387205 1180000 41407 45992.691839
18.5613
