run: 52 | L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:17:44 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005591s
Fri Jun 18 15:17:44 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005722s
Fri Jun 18 15:17:44 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005788s
Fri Jun 18 15:17:44 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005823s
Fri Jun 18 15:17:44 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005848s
Fri Jun 18 15:17:44 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005846s
Fri Jun 18 15:17:44 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005851s
Fri Jun 18 15:17:44 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005843s
Fri Jun 18 15:17:44 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005787s
Fri Jun 18 15:17:44 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005769s
Fri Jun 18 15:17:44 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 20000 | flat time: 0.011494s
Fri Jun 18 15:17:44 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 20000 | flat time: 0.011506s
Fri Jun 18 15:17:44 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 20000 | flat time: 0.011459s
Fri Jun 18 15:17:44 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 30000 | flat time: 0.017384s
Fri Jun 18 15:17:44 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 40000 | flat time: 0.024043s
Fri Jun 18 15:17:44 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 50000 | flat time: 0.029341s
Fri Jun 18 15:17:44 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 20000 | flat time: 0.011661s
Fri Jun 18 15:17:44 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 60000 | flat time: 0.035337s
Fri Jun 18 15:17:44 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 60000 | flat time: 0.035054s
Fri Jun 18 15:17:44 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 90000 | flat time: 0.051365s
Fri Jun 18 15:17:44 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 20000 | flat time: 0.011405s
Fri Jun 18 15:17:45 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 90000 | flat time: 0.052938s
Fri Jun 18 15:17:45 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 40000 | flat time: 0.023280s
Fri Jun 18 15:17:45 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 20000 | flat time: 0.011880s
Fri Jun 18 15:17:45 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 40000 | flat time: 0.023471s
Fri Jun 18 15:17:45 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 40000 | flat time: 0.023345s
Fri Jun 18 15:17:45 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 30000 | flat time: 0.017792s
Fri Jun 18 15:17:45 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 30000 | flat time: 0.017417s
Fri Jun 18 15:17:45 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 20000 | flat time: 0.011995s
Fri Jun 18 15:17:45 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 30000 | flat time: 0.018060s
