run: 63 | L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:17:50 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005327s
Fri Jun 18 15:17:50 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005428s
Fri Jun 18 15:17:50 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005716s
Fri Jun 18 15:17:50 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005817s
Fri Jun 18 15:17:50 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005835s
Fri Jun 18 15:17:50 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005969s
Fri Jun 18 15:17:50 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.006091s
Fri Jun 18 15:17:50 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.006028s
Fri Jun 18 15:17:50 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.006269s
Fri Jun 18 15:17:50 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.006036s
Fri Jun 18 15:17:50 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 10000 | flat time: 0.006182s
Fri Jun 18 15:17:50 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 30000 | flat time: 0.017708s
Fri Jun 18 15:17:50 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 10000 | flat time: 0.005778s
Fri Jun 18 15:17:50 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 40000 | flat time: 0.023934s
Fri Jun 18 15:17:50 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 30000 | flat time: 0.017781s
Fri Jun 18 15:17:50 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 50000 | flat time: 0.029323s
Fri Jun 18 15:17:50 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 30000 | flat time: 0.017298s
Fri Jun 18 15:17:50 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 20000 | flat time: 0.011512s
Fri Jun 18 15:17:50 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 20000 | flat time: 0.011773s
Fri Jun 18 15:17:50 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 20000 | flat time: 0.012112s
Fri Jun 18 15:17:50 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 40000 | flat time: 0.023302s
Fri Jun 18 15:17:50 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 50000 | flat time: 0.029224s
Fri Jun 18 15:17:50 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 150000 | flat time: 0.087219s
Fri Jun 18 15:17:50 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 20000 | flat time: 0.011453s
Fri Jun 18 15:17:50 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 40000 | flat time: 0.022933s
Fri Jun 18 15:17:50 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 30000 | flat time: 0.017402s
Fri Jun 18 15:17:50 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 20000 | flat time: 0.012072s
Fri Jun 18 15:17:50 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 40000 | flat time: 0.023295s
Fri Jun 18 15:17:50 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 20000 | flat time: 0.011651s
Fri Jun 18 15:17:50 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 40000 | flat time: 0.023435s
