run: 86 | L: 4 | f_final: 1+1E-9 | flatness: 90 | dim: 2D | lattice: SS
Fri Jun 18 15:18:01 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005566s
Fri Jun 18 15:18:01 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005897s
Fri Jun 18 15:18:01 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.006030s
Fri Jun 18 15:18:01 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005982s
Fri Jun 18 15:18:01 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005932s
Fri Jun 18 15:18:01 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005994s
Fri Jun 18 15:18:01 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005921s
Fri Jun 18 15:18:01 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.006004s
Fri Jun 18 15:18:01 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005848s
Fri Jun 18 15:18:01 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005952s
Fri Jun 18 15:18:01 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 10000 | flat time: 0.005921s
Fri Jun 18 15:18:01 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 20000 | flat time: 0.011803s
Fri Jun 18 15:18:01 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 30000 | flat time: 0.017493s
Fri Jun 18 15:18:01 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 40000 | flat time: 0.023365s
Fri Jun 18 15:18:01 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 30000 | flat time: 0.017446s
Fri Jun 18 15:18:01 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 20000 | flat time: 0.011588s
Fri Jun 18 15:18:01 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 50000 | flat time: 0.029642s
Fri Jun 18 15:18:01 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 30000 | flat time: 0.017486s
Fri Jun 18 15:18:01 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 40000 | flat time: 0.023474s
Fri Jun 18 15:18:01 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 30000 | flat time: 0.017768s
Fri Jun 18 15:18:01 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 40000 | flat time: 0.023659s
Fri Jun 18 15:18:02 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 60000 | flat time: 0.034938s
Fri Jun 18 15:18:02 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 30000 | flat time: 0.017416s
Fri Jun 18 15:18:02 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 50000 | flat time: 0.029570s
Fri Jun 18 15:18:02 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 20000 | flat time: 0.011654s
Fri Jun 18 15:18:02 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 40000 | flat time: 0.023617s
Fri Jun 18 15:18:02 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 80000 | flat time: 0.047485s
Fri Jun 18 15:18:02 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 10000 | flat time: 0.005830s
Fri Jun 18 15:18:02 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 20000 | flat time: 0.011693s
Fri Jun 18 15:18:02 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 30000 | flat time: 0.017189s
