run: 96 | L: 4 | f_final: 1+1E-8 | flatness: 70 | dim: 2D | lattice: SS
Fri Jun 18 15:09:28 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005494s
Fri Jun 18 15:09:28 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005670s
Fri Jun 18 15:09:28 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.005927s
Fri Jun 18 15:09:28 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.006100s
Fri Jun 18 15:09:28 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.006143s
Fri Jun 18 15:09:28 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 10000 | flat time: 0.006011s
Fri Jun 18 15:09:28 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 10000 | flat time: 0.005993s
Fri Jun 18 15:09:28 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 10000 | flat time: 0.005983s
Fri Jun 18 15:09:28 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 10000 | flat time: 0.005948s
Fri Jun 18 15:09:28 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 10000 | flat time: 0.005816s
Fri Jun 18 15:09:28 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 10000 | flat time: 0.005894s
Fri Jun 18 15:09:28 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 10000 | flat time: 0.005750s
Fri Jun 18 15:09:28 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 10000 | flat time: 0.005819s
Fri Jun 18 15:09:28 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 10000 | flat time: 0.006008s
Fri Jun 18 15:09:28 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 10000 | flat time: 0.006047s
Fri Jun 18 15:09:28 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 10000 | flat time: 0.006187s
Fri Jun 18 15:09:28 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 10000 | flat time: 0.006178s
Fri Jun 18 15:09:28 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 10000 | flat time: 0.006107s
Fri Jun 18 15:09:28 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 10000 | flat time: 0.005920s
Fri Jun 18 15:09:28 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 10000 | flat time: 0.006639s
Fri Jun 18 15:09:28 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 10000 | flat time: 0.005789s
Fri Jun 18 15:09:28 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 10000 | flat time: 0.005864s
Fri Jun 18 15:09:28 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 10000 | flat time: 0.005861s
Fri Jun 18 15:09:28 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 10000 | flat time: 0.005874s
Fri Jun 18 15:09:28 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 10000 | flat time: 0.005895s
Fri Jun 18 15:09:28 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 10000 | flat time: 0.005919s
Fri Jun 18 15:09:28 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 10000 | flat time: 0.005903s
