run: 15 | L: 4 | f_final: 1+1E-8 | flatness: 70 | dim: 2D | lattice: SS
Fri Jun 18 15:09:14 2021 | f: 1+1E0.235094/1+1E-8 | sweeps: 10000 | flat time: 0.005306s
Fri Jun 18 15:09:14 2021 | f: 1+1E-0.187942/1+1E-8 | sweeps: 10000 | flat time: 0.005603s
Fri Jun 18 15:09:14 2021 | f: 1+1E-0.546643/1+1E-8 | sweeps: 10000 | flat time: 0.006020s
Fri Jun 18 15:09:14 2021 | f: 1+1E-0.875664/1+1E-8 | sweeps: 10000 | flat time: 0.005908s
Fri Jun 18 15:09:14 2021 | f: 1+1E-1.190478/1+1E-8 | sweeps: 10000 | flat time: 0.006272s
Fri Jun 18 15:09:14 2021 | f: 1+1E-1.498346/1+1E-8 | sweeps: 10000 | flat time: 0.006256s
Fri Jun 18 15:09:14 2021 | f: 1+1E-1.802783/1+1E-8 | sweeps: 10000 | flat time: 0.006308s
Fri Jun 18 15:09:14 2021 | f: 1+1E-2.105512/1+1E-8 | sweeps: 10000 | flat time: 0.006167s
Fri Jun 18 15:09:14 2021 | f: 1+1E-2.407391/1+1E-8 | sweeps: 10000 | flat time: 0.006015s
Fri Jun 18 15:09:14 2021 | f: 1+1E-2.708846/1+1E-8 | sweeps: 10000 | flat time: 0.005967s
Fri Jun 18 15:09:14 2021 | f: 1+1E-3.010088/1+1E-8 | sweeps: 10000 | flat time: 0.006208s
Fri Jun 18 15:09:14 2021 | f: 1+1E-3.311224/1+1E-8 | sweeps: 10000 | flat time: 0.005857s
Fri Jun 18 15:09:14 2021 | f: 1+1E-3.612307/1+1E-8 | sweeps: 10000 | flat time: 0.006077s
Fri Jun 18 15:09:14 2021 | f: 1+1E-3.913363/1+1E-8 | sweeps: 10000 | flat time: 0.006012s
Fri Jun 18 15:09:14 2021 | f: 1+1E-4.214407/1+1E-8 | sweeps: 10000 | flat time: 0.006003s
Fri Jun 18 15:09:14 2021 | f: 1+1E-4.515443/1+1E-8 | sweeps: 10000 | flat time: 0.006138s
Fri Jun 18 15:09:14 2021 | f: 1+1E-4.816477/1+1E-8 | sweeps: 10000 | flat time: 0.006153s
Fri Jun 18 15:09:15 2021 | f: 1+1E-5.117508/1+1E-8 | sweeps: 10000 | flat time: 0.005909s
Fri Jun 18 15:09:15 2021 | f: 1+1E-5.418539/1+1E-8 | sweeps: 10000 | flat time: 0.006122s
Fri Jun 18 15:09:15 2021 | f: 1+1E-5.719570/1+1E-8 | sweeps: 10000 | flat time: 0.006052s
Fri Jun 18 15:09:15 2021 | f: 1+1E-6.020600/1+1E-8 | sweeps: 10000 | flat time: 0.005997s
Fri Jun 18 15:09:15 2021 | f: 1+1E-6.321630/1+1E-8 | sweeps: 10000 | flat time: 0.006201s
Fri Jun 18 15:09:15 2021 | f: 1+1E-6.622660/1+1E-8 | sweeps: 10000 | flat time: 0.006222s
Fri Jun 18 15:09:15 2021 | f: 1+1E-6.923690/1+1E-8 | sweeps: 10000 | flat time: 0.006399s
Fri Jun 18 15:09:15 2021 | f: 1+1E-7.224720/1+1E-8 | sweeps: 10000 | flat time: 0.006368s
Fri Jun 18 15:09:15 2021 | f: 1+1E-7.525750/1+1E-8 | sweeps: 10000 | flat time: 0.006148s
Fri Jun 18 15:09:15 2021 | f: 1+1E-7.826780/1+1E-8 | sweeps: 10000 | flat time: 0.006168s
