f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 35.537135 2090000 20325 22366.957903
1+1E-0.187942 1+1E-6 4.300596 260000 2596 2782.492371
1+1E-0.546643 1+1E-6 13.262733 610000 6274 6528.155177
1+1E-0.875664 1+1E-6 5.885312 310000 3137 3317.587057
1+1E-1.190478 1+1E-6 2.821915 170000 1640 1819.321935
1+1E-1.498346 1+1E-6 5.023677 300000 3028 3210.568120
1+1E-1.802783 1+1E-6 4.518943 270000 2685 2889.511308
1+1E-2.105512 1+1E-6 8.604168 510000 5025 5457.965804
1+1E-2.407391 1+1E-6 14.757335 780000 7544 8347.477112
1+1E-2.708846 1+1E-6 19.814021 1160000 11443 12414.196731
1+1E-3.010088 1+1E-6 36.873464 1950000 19011 20868.692780
1+1E-3.311224 1+1E-6 63.012653 3690000 36219 39489.987877
1+1E-3.612307 1+1E-6 82.689744 4510000 43733 48265.540738
1+1E-3.913363 1+1E-6 136.977981 7080000 68421 75769.407633
1+1E-4.214407 1+1E-6 136.201991 7830000 75437 83795.827934
1+1E-4.515443 1+1E-6 239.824190 12800000 125079 136984.239789
1+1E-4.816477 1+1E-6 273.640516 14390000 138674 154000.250826
1+1E-5.117508 1+1E-6 1098.023691 61750000 596102 660841.938046
1+1E-5.418539 1+1E-6 625.969057 36280000 349629 388264.704653
1+1E-5.719570 1+1E-6 613.103148 35940000 346308 384626.060783
3420.84
