f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 36.411694 2190000 21451 23437.147276
1+1E-0.187942 1+1E-6 8.553510 380000 3800 4066.719619
1+1E-0.546643 1+1E-6 3.543333 210000 2073 2247.397684
1+1E-0.875664 1+1E-6 3.496036 210000 2044 2247.397684
1+1E-1.190478 1+1E-6 3.322340 200000 1962 2140.378747
1+1E-1.498346 1+1E-6 7.722099 460000 4726 4922.871117
1+1E-1.802783 1+1E-6 5.543739 330000 3227 3531.624932
1+1E-2.105512 1+1E-6 12.294948 570000 5545 6100.079428
1+1E-2.407391 1+1E-6 24.779026 1460000 14566 15624.764851
1+1E-2.708846 1+1E-6 32.958940 1750000 17513 18728.314034
1+1E-3.010088 1+1E-6 34.871161 1960000 18922 20975.711718
1+1E-3.311224 1+1E-6 38.626023 2280000 22044 24400.317712
1+1E-3.612307 1+1E-6 77.039938 4160000 40102 44519.877932
1+1E-3.913363 1+1E-6 128.816358 6770000 65274 72451.820576
1+1E-4.214407 1+1E-6 183.056577 9600000 92527 102738.179842
1+1E-4.515443 1+1E-6 273.534093 16070000 155063 171979.432298
1+1E-4.816477 1+1E-6 358.385999 19410000 187827 207723.757368
1+1E-5.117508 1+1E-6 545.225663 30110000 290209 322234.020317
1+1E-5.418539 1+1E-6 748.718967 39650000 382670 424330.086535
1+1E-5.719570 1+1E-6 1099.419501 61190000 589442 654848.877555
3626.32
