f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 27.743873 1630000 15745 17444.086786
1+1E-0.187942 1+1E-6 7.847808 470000 4846 5029.890055
1+1E-0.546643 1+1E-6 2.995315 180000 1739 1926.340872
1+1E-0.875664 1+1E-6 2.681181 160000 1546 1712.302997
1+1E-1.190478 1+1E-6 11.466614 680000 6980 7277.287739
1+1E-1.498346 1+1E-6 6.902465 410000 4007 4387.776431
1+1E-1.802783 1+1E-6 9.128895 460000 4600 4922.871117
1+1E-2.105512 1+1E-6 8.612804 510000 5138 5457.965804
1+1E-2.407391 1+1E-6 21.665637 1270000 12565 13591.405042
1+1E-2.708846 1+1E-6 18.779007 1100000 10737 11772.083107
1+1E-3.010088 1+1E-6 44.927070 2640000 25757 28252.999457
1+1E-3.311224 1+1E-6 43.720925 2570000 24774 27503.866895
1+1E-3.612307 1+1E-6 98.563948 5750000 55514 61535.888968
1+1E-3.913363 1+1E-6 122.726561 7160000 69169 76625.559132
1+1E-4.214407 1+1E-6 138.424151 8080000 78211 86471.301367
1+1E-4.515443 1+1E-6 307.008959 17130000 165245 183323.439656
1+1E-4.816477 1+1E-6 232.482993 13700000 132102 146615.944149
1+1E-5.117508 1+1E-6 471.367020 27790000 267873 297405.626855
1+1E-5.418539 1+1E-6 791.649979 46260000 446600 495069.604114
1+1E-5.719570 1+1E-6 912.146269 53670000 516949 574370.636679
3280.84
