f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 36.038694 2110000 20638 22580.995778
1+1E-0.187942 1+1E-6 12.498977 730000 7321 7812.382425
1+1E-0.546643 1+1E-6 3.229911 190000 1853 2033.359809
1+1E-0.875664 1+1E-6 7.413420 430000 4436 4601.814305
1+1E-1.190478 1+1E-6 4.455455 260000 2607 2782.492371
1+1E-1.498346 1+1E-6 8.443692 490000 5050 5243.927929
1+1E-1.802783 1+1E-6 9.679982 560000 5631 5993.060491
1+1E-2.105512 1+1E-6 13.159178 760000 7562 8133.439237
1+1E-2.407391 1+1E-6 15.067879 870000 8641 9310.647548
1+1E-2.708846 1+1E-6 30.438300 1750000 17187 18728.314034
1+1E-3.010088 1+1E-6 19.059418 1100000 10619 11772.083107
1+1E-3.311224 1+1E-6 41.640266 2400000 23483 25684.544960
1+1E-3.612307 1+1E-6 80.565154 4640000 44697 49656.786924
1+1E-3.913363 1+1E-6 273.388189 15720000 158184 168233.769491
1+1E-4.214407 1+1E-6 593.313703 34060000 346724 364506.500564
1+1E-4.515443 1+1E-6 446.781987 25580000 246769 273754.441704
1+1E-4.816477 1+1E-6 359.035897 20570000 198306 220137.954099
1+1E-5.117508 1+1E-6 982.517283 56190000 548690 601339.408888
1+1E-5.418539 1+1E-6 584.926355 33370000 321699 357122.193888
1+1E-5.719570 1+1E-6 915.713571 48210000 465256 515938.296894
4437.37
