f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 35.148156 2110000 20562 22580.995778
1+1E-0.187942 1+1E-6 2.960895 180000 1740 1926.340872
1+1E-0.546643 1+1E-6 4.849255 290000 2814 3103.678930
1+1E-0.875664 1+1E-6 3.162652 190000 1850 2033.359809
1+1E-1.190478 1+1E-6 18.489034 320000 3216 3424.605995
1+1E-1.498346 1+1E-6 3.243916 190000 1855 2033.359809
1+1E-1.802783 1+1E-6 9.437002 560000 5618 5993.060491
1+1E-2.105512 1+1E-6 10.647229 620000 6359 6635.174115
1+1E-2.407391 1+1E-6 16.079013 940000 9280 10059.780110
1+1E-2.708846 1+1E-6 27.990664 1650000 16224 17658.124660
1+1E-3.010088 1+1E-6 52.990527 2950000 28512 31570.586514
1+1E-3.311224 1+1E-6 53.770905 2710000 26181 29002.132018
1+1E-3.612307 1+1E-6 77.035827 4490000 43361 48051.502864
1+1E-3.913363 1+1E-6 198.510903 9860000 95301 105520.672213
1+1E-4.214407 1+1E-6 133.792299 7630000 73687 81655.449187
1+1E-4.515443 1+1E-6 293.391892 16230000 156465 173691.735295
1+1E-4.816477 1+1E-6 490.041086 28380000 275104 303719.744158
1+1E-5.117508 1+1E-6 1011.455505 57650000 556875 616964.173739
1+1E-5.418539 1+1E-6 2616.372339 144190000 1418174 1543106.057439
1+1E-5.719570 1+1E-6 2260.271861 130160000 1271843 1392958.488358
7319.64
