f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 37.764219 2260000 22386 24186.279838
1+1E-0.187942 1+1E-6 5.321036 320000 3239 3424.605995
1+1E-0.546643 1+1E-6 4.004111 240000 2389 2568.454496
1+1E-0.875664 1+1E-6 6.912605 410000 4230 4387.776431
1+1E-1.190478 1+1E-6 4.184657 250000 2492 2675.473433
1+1E-1.498346 1+1E-6 4.024239 240000 2336 2568.454496
1+1E-1.802783 1+1E-6 11.836563 700000 6840 7491.325613
1+1E-2.105512 1+1E-6 17.184013 680000 6842 7277.287739
1+1E-2.407391 1+1E-6 11.354212 670000 6658 7170.268801
1+1E-2.708846 1+1E-6 26.512115 1370000 13244 14661.594415
1+1E-3.010088 1+1E-6 27.196206 1580000 15281 16908.992099
1+1E-3.311224 1+1E-6 51.274835 2730000 26455 29216.169893
1+1E-3.612307 1+1E-6 74.824172 4130000 39897 44198.821120
1+1E-3.913363 1+1E-6 117.877542 6520000 62863 69776.347143
1+1E-4.214407 1+1E-6 200.470352 11590000 114059 124034.948372
1+1E-4.515443 1+1E-6 316.855601 17090000 165045 182895.363906
1+1E-4.816477 1+1E-6 369.384758 20750000 199899 222064.294971
1+1E-5.117508 1+1E-6 484.320567 27030000 260986 289272.187618
1+1E-5.418539 1+1E-6 805.683302 44650000 431133 477839.555203
1+1E-5.719570 1+1E-6 2069.739588 116230000 1123040 1243881.108649
4646.73
