f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 29.733825 1790000 17315 19156.389783
1+1E-0.187942 1+1E-6 3.622395 220000 2172 2354.416621
1+1E-0.546643 1+1E-6 3.142657 190000 1854 2033.359809
1+1E-0.875664 1+1E-6 6.535209 390000 3995 4173.738556
1+1E-1.190478 1+1E-6 5.522074 330000 3247 3531.624932
1+1E-1.498346 1+1E-6 4.677552 280000 2798 2996.530245
1+1E-1.802783 1+1E-6 6.214844 370000 3573 3959.700681
1+1E-2.105512 1+1E-6 8.082561 480000 4660 5136.908992
1+1E-2.407391 1+1E-6 14.176598 840000 8300 8989.590736
1+1E-2.708846 1+1E-6 19.933817 1180000 11444 12628.234606
1+1E-3.010088 1+1E-6 36.049624 2130000 21165 22795.033652
1+1E-3.311224 1+1E-6 94.693970 5590000 53869 59823.585970
1+1E-3.612307 1+1E-6 72.297397 4230000 40896 45269.010493
1+1E-3.913363 1+1E-6 97.420956 5700000 54933 61000.794281
1+1E-4.214407 1+1E-6 170.359622 10000000 97225 107018.937335
1+1E-4.515443 1+1E-6 202.204755 11910000 116506 127459.554366
1+1E-4.816477 1+1E-6 706.122506 41450000 417680 443593.495255
1+1E-5.117508 1+1E-6 1310.096383 76030000 739358 813664.980561
1+1E-5.418539 1+1E-6 758.918932 43100000 417647 461251.619916
1+1E-5.719570 1+1E-6 1987.521712 111920000 1108634 1197755.946658
5537.33
