f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 35.382324 2130000 20835 22795.033652
1+1E-0.187942 1+1E-6 7.634165 460000 4742 4922.871117
1+1E-0.546643 1+1E-6 2.805634 170000 1639 1819.321935
1+1E-0.875664 1+1E-6 9.899481 590000 6125 6314.117303
1+1E-1.190478 1+1E-6 3.998576 240000 2404 2568.454496
1+1E-1.498346 1+1E-6 8.210203 490000 5049 5243.927929
1+1E-1.802783 1+1E-6 6.875613 410000 4142 4387.776431
1+1E-2.105512 1+1E-6 18.876069 1120000 10799 11986.120982
1+1E-2.407391 1+1E-6 29.588899 1070000 10421 11451.026295
1+1E-2.708846 1+1E-6 20.087520 1190000 11592 12735.253543
1+1E-3.010088 1+1E-6 28.188338 1470000 14201 15731.783788
1+1E-3.311224 1+1E-6 53.988228 2910000 28220 31142.510765
1+1E-3.612307 1+1E-6 80.324580 4540000 43765 48586.597550
1+1E-3.913363 1+1E-6 106.782997 5860000 56496 62713.097279
1+1E-4.214407 1+1E-6 179.802667 9440000 91259 101025.876845
1+1E-4.515443 1+1E-6 252.719490 14350000 138821 153572.175076
1+1E-4.816477 1+1E-6 525.632471 28980000 279235 310140.880398
1+1E-5.117508 1+1E-6 502.425097 25910000 249709 277286.066636
1+1E-5.418539 1+1E-6 594.831302 32580000 317249 348667.697839
1+1E-5.719570 1+1E-6 990.160537 53850000 518793 576296.977551
3458.21
