f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 36.056419 2160000 21071 23116.090464
1+1E-0.187942 1+1E-6 3.135276 190000 1842 2033.359809
1+1E-0.546643 1+1E-6 2.650461 160000 1543 1712.374582
1+1E-0.875664 1+1E-6 5.213953 310000 3150 3317.587057
1+1E-1.190478 1+1E-6 2.827577 170000 1644 1819.321935
1+1E-1.498346 1+1E-6 9.786624 580000 5644 6207.098365
1+1E-1.802783 1+1E-6 7.259861 430000 4160 4601.814305
1+1E-2.105512 1+1E-6 15.396226 910000 8807 9738.723298
1+1E-2.407391 1+1E-6 10.841829 640000 6180 6849.211989
1+1E-2.708846 1+1E-6 22.756804 1340000 13007 14340.537603
1+1E-3.010088 1+1E-6 39.786265 2340000 22614 25042.431336
1+1E-3.311224 1+1E-6 61.524143 3630000 36490 38847.874253
1+1E-3.612307 1+1E-6 69.631087 4110000 39598 43984.783245
1+1E-3.913363 1+1E-6 99.670055 5880000 56665 62927.135153
1+1E-4.214407 1+1E-6 231.905507 13460000 131684 144047.489653
1+1E-4.515443 1+1E-6 395.914877 22230000 214119 237903.097697
1+1E-4.816477 1+1E-6 430.843025 23760000 229349 254276.995109
1+1E-5.117508 1+1E-6 1323.340082 75510000 728344 808099.995820
1+1E-5.418539 1+1E-6 2358.249324 137070000 1320867 1466908.574056
1+1E-5.719570 1+1E-6 761.352634 43200000 417881 462321.809289
5888.14
