f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 29.227788 1710000 16539 18300.238284
1+1E-0.187942 1+1E-6 2.834097 170000 1638 1819.321935
1+1E-0.546643 1+1E-6 5.420898 300000 2977 3210.568120
1+1E-0.875664 1+1E-6 2.866126 170000 1645 1819.321935
1+1E-1.190478 1+1E-6 6.973357 390000 3874 4173.738556
1+1E-1.498346 1+1E-6 4.231461 250000 2493 2675.473433
1+1E-1.802783 1+1E-6 7.150995 420000 4086 4494.795368
1+1E-2.105512 1+1E-6 11.275911 660000 6429 7063.249864
1+1E-2.407391 1+1E-6 13.689760 800000 7882 8561.514987
1+1E-2.708846 1+1E-6 19.882432 1160000 11185 12414.196731
1+1E-3.010088 1+1E-6 50.006024 2340000 22831 25042.431336
1+1E-3.311224 1+1E-6 38.119874 2220000 21581 23758.204088
1+1E-3.612307 1+1E-6 110.410121 5060000 48760 54151.582292
1+1E-3.913363 1+1E-6 155.601291 7800000 75797 83474.771122
1+1E-4.214407 1+1E-6 151.926309 8110000 78296 86792.358179
1+1E-4.515443 1+1E-6 236.173772 11890000 114801 127245.516492
1+1E-4.816477 1+1E-6 395.511543 20770000 200904 222278.332846
1+1E-5.117508 1+1E-6 468.236876 24700000 238238 264336.775218
1+1E-5.418539 1+1E-6 710.655631 35120000 338803 375850.507922
1+1E-5.719570 1+1E-6 657.338001 32970000 319432 352841.436395
3077.53
