f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 49.463622 2420000 23382 25898.582835
1+1E-0.187942 1+1E-6 3.508099 210000 2059 2247.397684
1+1E-0.546643 1+1E-6 3.017836 180000 1738 1926.340872
1+1E-0.875664 1+1E-6 2.689269 160000 1544 1712.302997
1+1E-1.190478 1+1E-6 3.025100 180000 1751 1926.340872
1+1E-1.498346 1+1E-6 10.965456 430000 4143 4601.814305
1+1E-1.802783 1+1E-6 3.378919 200000 1944 2140.378747
1+1E-2.105512 1+1E-6 10.749330 630000 6108 6742.193052
1+1E-2.407391 1+1E-6 12.882842 640000 6286 6849.211989
1+1E-2.708846 1+1E-6 20.932096 1210000 11684 12949.291418
1+1E-3.010088 1+1E-6 37.059330 2160000 21093 23116.090464
1+1E-3.311224 1+1E-6 66.534275 3230000 31358 34567.116759
1+1E-3.612307 1+1E-6 74.869969 4110000 39590 43984.783245
1+1E-3.913363 1+1E-6 136.972209 7120000 69084 76197.483383
1+1E-4.214407 1+1E-6 154.454490 8250000 79829 88290.623302
1+1E-4.515443 1+1E-6 319.292111 16920000 163286 181076.041971
1+1E-4.816477 1+1E-6 624.790747 33220000 322650 355516.909828
1+1E-5.117508 1+1E-6 498.899610 26460000 254951 283172.108189
1+1E-5.418539 1+1E-6 575.077110 29810000 291451 319023.452197
1+1E-5.719570 1+1E-6 754.436839 40240000 387965 430644.203838
3363
