f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 30.548951 1810000 17709 19370.427658
1+1E-0.187942 1+1E-6 3.140465 190000 1847 2033.359809
1+1E-0.546643 1+1E-6 4.179885 250000 2491 2675.473433
1+1E-0.875664 1+1E-6 5.112855 230000 2288 2461.435559
1+1E-1.190478 1+1E-6 5.881091 350000 3473 3745.662807
1+1E-1.498346 1+1E-6 3.685181 220000 2171 2354.416621
1+1E-1.802783 1+1E-6 7.430668 440000 4308 4708.833243
1+1E-2.105512 1+1E-6 7.450130 440000 4332 4708.833243
1+1E-2.407391 1+1E-6 15.797580 870000 8582 9310.647548
1+1E-2.708846 1+1E-6 26.602136 1530000 14975 16373.897412
1+1E-3.010088 1+1E-6 41.416617 2220000 21444 23758.204088
1+1E-3.311224 1+1E-6 62.171652 3660000 35530 39168.931065
1+1E-3.612307 1+1E-6 90.924636 4140000 40328 44305.840057
1+1E-3.913363 1+1E-6 116.896116 6130000 59141 65602.608587
1+1E-4.214407 1+1E-6 195.845284 10090000 97302 107982.107771
1+1E-4.515443 1+1E-6 283.573391 15210000 146652 162775.803687
1+1E-4.816477 1+1E-6 402.218481 21370000 207465 228699.469086
1+1E-5.117508 1+1E-6 450.023073 23280000 225003 249140.086117
1+1E-5.418539 1+1E-6 907.719897 50660000 489898 542157.936541
1+1E-5.719570 1+1E-6 1288.212489 72320000 702271 773960.954810
3948.83
