f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-6 0.022774 10000 1987 2000.000000
1+1E-0.187942 1+1E-6 0.026947 20000 3969 4000.000000
1+1E-0.546643 1+1E-6 0.016995 10000 1982 2000.000000
1+1E-0.875664 1+1E-6 0.026109 20000 3968 4000.000000
1+1E-1.190478 1+1E-6 0.032718 20000 3971 4000.000000
1+1E-1.498346 1+1E-6 0.030808 20000 3967 4000.000000
1+1E-1.802783 1+1E-6 0.063245 50000 9925 10000.000000
1+1E-2.105512 1+1E-6 0.088886 80000 15859 16000.000000
1+1E-2.407391 1+1E-6 0.058829 50000 9904 10000.000000
1+1E-2.708846 1+1E-6 0.111923 100000 19839 20000.000000
1+1E-3.010088 1+1E-6 0.122824 110000 21807 22000.000000
1+1E-3.311224 1+1E-6 0.306147 270000 53563 54000.000000
1+1E-3.612307 1+1E-6 0.287430 250000 49658 50000.000000
1+1E-3.913363 1+1E-6 0.825780 750000 148757 150000.000000
1+1E-4.214407 1+1E-6 0.692174 620000 122790 124000.000000
1+1E-4.515443 1+1E-6 0.901537 830000 164758 166000.000000
1+1E-4.816477 1+1E-6 0.740523 680000 134700 136000.000000
1+1E-5.117508 1+1E-6 1.507219 1420000 281256 284000.000000
1+1E-5.418539 1+1E-6 2.617713 2480000 491128 496000.000000
1+1E-5.719570 1+1E-6 1.848655 1750000 346581 350000.000000
10.33
