q q_max q_time hits q_time/hits 
1 127 0.720333 1 0.720333
2 127 0.468113 2 0.234057
3 127 0.514374 3 0.171458
4 127 0.668067 5 0.133613
5 127 0.742494 6 0.123749
6 127 0.835735 8 0.104467
7 127 0.973653 9 0.108184
8 127 1.073184 11 0.097562
9 127 1.547516 13 0.119040
10 127 1.286183 14 0.091870
11 127 1.525596 16 0.095350
12 127 2.109008 18 0.117167
13 127 1.940122 19 0.102112
14 127 1.928591 21 0.091838
15 127 2.173127 23 0.094484
16 127 2.939388 25 0.117576
17 127 2.514553 26 0.096714
18 127 2.622354 28 0.093656
19 127 2.920074 30 0.097336
20 127 3.534332 32 0.110448
21 127 2.980608 33 0.090321
22 127 3.298997 35 0.094257
23 127 3.835632 37 0.103666
24 127 5.759939 39 0.147691
25 127 8.860860 41 0.216119
26 127 3.846151 42 0.091575
27 127 3.539997 44 0.080454
28 127 4.748845 46 0.103236
29 127 7.698810 48 0.160392
30 127 11.436032 50 0.228721
31 127 5.074644 51 0.099503
32 127 6.211824 53 0.117204
33 127 5.990499 55 0.108918
34 127 5.330255 57 0.093513
35 127 15.243255 59 0.258360
36 127 18.684940 61 0.306310
37 127 5.926155 62 0.095583
38 127 6.829623 64 0.106713
39 127 6.575461 66 0.099628
40 127 10.003302 68 0.147107
41 127 8.483256 70 0.121189
42 127 16.512701 72 0.229343
43 127 7.706960 73 0.105575
44 127 9.638874 75 0.128518
45 127 11.518424 77 0.149590
46 127 17.290502 79 0.218867
47 127 23.968915 81 0.295913
48 127 11.785380 83 0.141993
49 127 12.424565 85 0.146171
50 127 8.104486 86 0.094238
51 127 14.072665 88 0.159917
52 127 14.071255 90 0.156347
53 127 13.221010 92 0.143707
54 127 17.646373 94 0.187727
55 127 41.352145 96 0.430752
56 127 44.785535 98 0.456995
57 127 11.313728 99 0.114280
58 127 11.145802 101 0.110354
59 127 19.835260 103 0.192575
60 127 16.981267 105 0.161726
61 127 22.878781 107 0.213820
62 127 26.692029 109 0.244881
63 127 20.799081 111 0.187379
64 127 28.081583 113 0.248510
65 127 15.008529 114 0.131654
66 127 20.845903 116 0.179706
67 127 15.386129 118 0.130391
68 127 18.744546 120 0.156205
69 127 27.707232 122 0.227108
70 127 18.433223 124 0.148655
71 127 94.591248 126 0.750724
72 127 33.537363 128 0.262011
73 127 25.243592 130 0.194181
74 127 29.023292 132 0.219873
75 127 25.776582 134 0.192363
76 127 92.906607 136 0.683137
77 127 28.581017 138 0.207109
78 127 66.270217 140 0.473359
79 127 31.633089 142 0.222768
80 127 45.363071 144 0.315021
81 127 45.105555 146 0.308942
82 127 26.473439 148 0.178875
83 127 33.629877 150 0.224199
84 127 33.051729 152 0.217446
85 127 40.885395 154 0.265490
86 127 39.798452 156 0.255118
87 127 33.360869 158 0.211145
88 127 30.164039 160 0.188525
89 127 34.599661 162 0.213578
90 127 38.553137 164 0.235080
91 127 28.062581 166 0.169052
92 127 41.734367 168 0.248419
93 127 22.659849 170 0.133293
94 127 38.530893 172 0.224017
95 127 46.469975 174 0.267069
96 127 53.850462 176 0.305969
97 127 32.189508 178 0.180840
98 127 35.440267 180 0.196890
99 127 30.555202 182 0.167886
100 127 31.239850 184 0.169782
101 127 44.125835 186 0.237236
102 127 32.743827 188 0.174169
103 127 32.350245 190 0.170264
104 127 50.187739 192 0.261394
105 127 52.771343 194 0.272017
106 127 27.036594 196 0.137942
107 127 25.891675 198 0.130766
108 127 52.150731 200 0.260754
109 127 37.431979 202 0.185307
110 127 46.754755 204 0.229190
111 127 59.158925 206 0.287179
112 127 39.455022 208 0.189688
113 127 63.400954 210 0.301909
114 127 30.035459 212 0.141677
115 127 66.162511 214 0.309171
116 127 32.192440 216 0.149039
117 127 44.427885 218 0.203798
118 127 39.959533 220 0.181634
119 127 43.302901 222 0.195058
120 127 28.167520 224 0.125748
121 127 39.382350 226 0.174258
122 127 26.614604 228 0.116731
123 127 38.243797 230 0.166277
124 127 62.421499 232 0.269058
125 127 55.582023 234 0.237530
126 127 70.487393 236 0.298675
127 127 88.875238 237 0.375001
3139.97
