q q_max q_time hits q_time/hits 
1 127 0.125945 1 0.125945
2 127 0.128951 2 0.064475
3 127 0.189857 3 0.063286
4 127 0.331332 5 0.066266
5 127 0.411306 6 0.068551
6 127 0.578037 8 0.072255
7 127 0.596699 9 0.066300
8 127 0.731158 11 0.066469
9 127 0.847545 13 0.065196
10 127 0.945542 14 0.067539
11 127 1.048087 16 0.065505
12 127 1.447563 18 0.080420
13 127 1.423740 19 0.074934
14 127 1.394277 21 0.066394
15 127 2.063990 23 0.089739
16 127 3.049339 25 0.121974
17 127 1.998649 26 0.076871
18 127 2.001711 28 0.071490
19 127 2.376764 30 0.079225
20 127 3.477160 32 0.108661
21 127 2.291972 33 0.069454
22 127 2.463280 35 0.070379
23 127 2.777876 37 0.075078
24 127 2.921083 39 0.074900
25 127 7.485903 41 0.182583
26 127 3.419859 42 0.081425
27 127 3.370192 44 0.076595
28 127 5.631437 46 0.122423
29 127 12.175773 48 0.253662
30 127 11.842364 50 0.236847
31 127 6.049583 51 0.118619
32 127 6.463365 53 0.121950
33 127 5.159863 55 0.093816
34 127 9.110618 57 0.159835
35 127 8.741213 59 0.148156
36 127 37.520633 61 0.615092
37 127 8.607311 62 0.138828
38 127 5.294696 64 0.082730
39 127 5.924734 66 0.089769
40 127 15.344289 68 0.225651
41 127 11.246607 70 0.160666
42 127 16.874243 72 0.234364
43 127 10.013787 73 0.137175
44 127 7.562421 75 0.100832
45 127 11.337242 77 0.147237
46 127 13.499974 79 0.170886
47 127 9.901555 81 0.122241
48 127 75.455221 83 0.909099
49 127 26.741113 85 0.314601
50 127 9.432940 86 0.109685
51 127 11.034572 88 0.125393
52 127 13.975402 90 0.155282
53 127 15.708271 92 0.170742
54 127 16.304630 94 0.173454
55 127 10.964266 96 0.114211
56 127 13.933497 98 0.142179
57 127 14.132849 99 0.142756
58 127 10.360219 101 0.102576
59 127 18.459878 103 0.179222
60 127 16.640940 105 0.158485
61 127 21.648299 107 0.202321
62 127 23.135947 109 0.212256
63 127 16.533744 111 0.148953
64 127 17.145085 113 0.151726
65 127 23.336919 114 0.204710
66 127 14.668397 116 0.126452
67 127 21.511761 118 0.182303
68 127 32.775932 120 0.273133
69 127 15.987650 122 0.131046
70 127 21.493003 124 0.173331
71 127 15.484585 126 0.122894
72 127 16.484244 128 0.128783
73 127 36.021250 130 0.277087
74 127 82.998199 132 0.628774
75 127 69.187153 134 0.516322
76 127 25.919864 136 0.190587
77 127 42.238665 138 0.306077
78 127 19.458742 140 0.138991
79 127 40.791729 142 0.287266
80 127 37.024579 144 0.257115
81 127 35.105040 146 0.240445
82 127 46.109119 148 0.311548
83 127 46.723294 150 0.311489
84 127 32.355942 152 0.212868
85 127 20.430385 154 0.132665
86 127 30.181316 156 0.193470
87 127 25.352107 158 0.160456
88 127 39.515410 160 0.246971
89 127 32.330724 162 0.199572
90 127 34.509536 164 0.210424
91 127 34.452205 166 0.207543
92 127 29.444107 168 0.175263
93 127 36.332178 170 0.213719
94 127 39.177612 172 0.227777
95 127 71.059446 174 0.408388
96 127 21.336073 176 0.121228
97 127 36.032481 178 0.202430
98 127 50.559483 180 0.280886
99 127 45.785448 182 0.251568
100 127 31.611437 184 0.171801
101 127 37.582356 186 0.202056
102 127 42.157713 188 0.224243
103 127 36.826654 190 0.193824
104 127 35.138599 192 0.183014
105 127 32.363074 194 0.166820
106 127 57.328391 196 0.292492
107 127 42.204429 198 0.213154
108 127 35.639076 200 0.178195
109 127 54.998477 202 0.272270
110 127 35.202828 204 0.172563
111 127 53.790884 206 0.261121
112 127 69.248823 208 0.332927
113 127 27.481416 210 0.130864
114 127 28.070559 212 0.132408
115 127 39.590918 214 0.185004
116 127 65.270413 216 0.302178
117 127 44.701184 218 0.205051
118 127 38.707328 220 0.175942
119 127 99.660972 222 0.448923
120 127 59.228650 224 0.264414
121 127 47.897478 226 0.211936
122 127 62.893626 228 0.275849
123 127 49.764798 230 0.216369
124 127 56.412299 232 0.243156
125 127 48.969459 234 0.209271
126 127 35.056373 236 0.148544
127 127 75.617171 237 0.319060
3165.42
