q q_max q_time hits q_time/hits 
1 127 0.140108 1 0.140108
2 127 0.136920 2 0.068460
3 127 0.229261 3 0.076420
4 127 0.330200 5 0.066040
5 127 0.443871 6 0.073978
6 127 0.553257 8 0.069157
7 127 0.615669 9 0.068408
8 127 0.859797 11 0.078163
9 127 0.951425 13 0.073187
10 127 1.188044 14 0.084860
11 127 1.171309 16 0.073207
12 127 1.570653 18 0.087258
13 127 1.452525 19 0.076449
14 127 0.912092 21 0.043433
15 127 1.352900 23 0.058822
16 127 1.735532 25 0.069421
17 127 1.232038 26 0.047386
18 127 1.290529 28 0.046090
19 127 1.679162 30 0.055972
20 127 2.473630 32 0.077301
21 127 1.461350 33 0.044283
22 127 1.868494 35 0.053386
23 127 2.511370 37 0.067875
24 127 2.772113 39 0.071080
25 127 3.898726 41 0.095091
26 127 2.134441 42 0.050820
27 127 2.355626 44 0.053537
28 127 3.450999 46 0.075022
29 127 4.821021 48 0.100438
30 127 11.719254 50 0.234385
31 127 5.704826 51 0.111859
32 127 7.272176 53 0.137211
33 127 7.222032 55 0.131310
34 127 12.148999 57 0.213140
35 127 13.060029 59 0.221356
36 127 35.281467 61 0.578385
37 127 6.732918 62 0.108595
38 127 8.379995 64 0.130937
39 127 8.150096 66 0.123486
40 127 8.432140 68 0.124002
41 127 7.203187 70 0.102903
42 127 28.340853 72 0.393623
43 127 8.786927 73 0.120369
44 127 10.342112 75 0.137895
45 127 10.024614 77 0.130190
46 127 11.045104 79 0.139811
47 127 21.128905 81 0.260851
48 127 19.587330 83 0.235992
49 127 28.652753 85 0.337091
50 127 7.773381 86 0.090388
51 127 13.762568 88 0.156393
52 127 12.174825 90 0.135276
53 127 20.319103 92 0.220860
54 127 23.911024 94 0.254373
55 127 14.155086 96 0.147449
56 127 18.900682 98 0.192864
57 127 13.701268 99 0.138397
58 127 16.006954 101 0.158485
59 127 18.725333 103 0.181799
60 127 23.802480 105 0.226690
61 127 30.327437 107 0.283434
62 127 14.405146 109 0.132157
63 127 9.157605 111 0.082501
64 127 17.192611 113 0.152147
65 127 20.169045 114 0.176921
66 127 26.397480 116 0.227564
67 127 14.450306 118 0.122460
68 127 33.866288 120 0.282219
69 127 53.436334 122 0.438003
70 127 32.499828 124 0.262095
71 127 37.976198 126 0.301398
72 127 13.853994 128 0.108234
73 127 16.183537 130 0.124489
74 127 18.136876 132 0.137401
75 127 33.815808 134 0.252357
76 127 36.635736 136 0.269380
77 127 90.512320 138 0.655886
78 127 56.350185 140 0.402501
79 127 41.300188 142 0.290846
80 127 19.603095 144 0.136133
81 127 19.444448 146 0.133181
82 127 43.024735 148 0.290708
83 127 60.437843 150 0.402919
84 127 36.562184 152 0.240541
85 127 31.948177 154 0.207456
86 127 34.020353 156 0.218079
87 127 28.199327 158 0.178477
88 127 28.980958 160 0.181131
89 127 40.972206 162 0.252915
90 127 38.922563 164 0.237333
91 127 34.311902 166 0.206698
92 127 35.852648 168 0.213409
93 127 44.666832 170 0.262746
94 127 39.483435 172 0.229555
95 127 43.883376 174 0.252203
96 127 64.584963 176 0.366960
97 127 36.924351 178 0.207440
98 127 30.722589 180 0.170681
99 127 25.830239 182 0.141924
100 127 39.259946 184 0.213369
101 127 30.504516 186 0.164003
102 127 44.141834 188 0.234797
103 127 31.801159 190 0.167375
104 127 31.245148 192 0.162735
105 127 35.551373 194 0.183254
106 127 47.416222 196 0.241919
107 127 39.532130 198 0.199657
108 127 27.995654 200 0.139978
109 127 61.543386 202 0.304670
110 127 30.620855 204 0.150102
111 127 51.420827 206 0.249616
112 127 63.937922 208 0.307394
113 127 48.411354 210 0.230530
114 127 50.831242 212 0.239770
115 127 47.061054 214 0.219911
116 127 42.416611 216 0.196373
117 127 79.229314 218 0.363437
118 127 60.348461 220 0.274311
119 127 55.574867 222 0.250337
120 127 30.305176 224 0.135291
121 127 41.576660 226 0.183968
122 127 86.941761 228 0.381324
123 127 39.117527 230 0.170076
124 127 44.439125 232 0.191548
125 127 39.423310 234 0.168476
126 127 77.724995 236 0.329343
127 127 67.325297 237 0.284073
3178.81
