run: 17 | L: 4 | f_final: 1+1E-11 | flatness: 80 | dim: 2D | lattice: SS
Fri Jun 18 15:13:06 2021 | f: 1+1E0.235094/1+1E-11 | sweeps: 10000 | flat time: 0.005499s
Fri Jun 18 15:13:06 2021 | f: 1+1E-0.187942/1+1E-11 | sweeps: 10000 | flat time: 0.005587s
Fri Jun 18 15:13:06 2021 | f: 1+1E-0.546643/1+1E-11 | sweeps: 10000 | flat time: 0.005898s
Fri Jun 18 15:13:06 2021 | f: 1+1E-0.875664/1+1E-11 | sweeps: 10000 | flat time: 0.005938s
Fri Jun 18 15:13:06 2021 | f: 1+1E-1.190478/1+1E-11 | sweeps: 10000 | flat time: 0.005986s
Fri Jun 18 15:13:06 2021 | f: 1+1E-1.498346/1+1E-11 | sweeps: 10000 | flat time: 0.005989s
Fri Jun 18 15:13:06 2021 | f: 1+1E-1.802783/1+1E-11 | sweeps: 10000 | flat time: 0.005956s
Fri Jun 18 15:13:06 2021 | f: 1+1E-2.105512/1+1E-11 | sweeps: 10000 | flat time: 0.005983s
Fri Jun 18 15:13:06 2021 | f: 1+1E-2.407391/1+1E-11 | sweeps: 10000 | flat time: 0.005821s
Fri Jun 18 15:13:06 2021 | f: 1+1E-2.708846/1+1E-11 | sweeps: 10000 | flat time: 0.005785s
Fri Jun 18 15:13:06 2021 | f: 1+1E-3.010088/1+1E-11 | sweeps: 10000 | flat time: 0.005807s
Fri Jun 18 15:13:06 2021 | f: 1+1E-3.311224/1+1E-11 | sweeps: 20000 | flat time: 0.011533s
Fri Jun 18 15:13:06 2021 | f: 1+1E-3.612307/1+1E-11 | sweeps: 10000 | flat time: 0.005782s
Fri Jun 18 15:13:06 2021 | f: 1+1E-3.913363/1+1E-11 | sweeps: 10000 | flat time: 0.005744s
Fri Jun 18 15:13:06 2021 | f: 1+1E-4.214407/1+1E-11 | sweeps: 10000 | flat time: 0.005758s
Fri Jun 18 15:13:06 2021 | f: 1+1E-4.515443/1+1E-11 | sweeps: 10000 | flat time: 0.005732s
Fri Jun 18 15:13:06 2021 | f: 1+1E-4.816477/1+1E-11 | sweeps: 20000 | flat time: 0.011527s
Fri Jun 18 15:13:06 2021 | f: 1+1E-5.117508/1+1E-11 | sweeps: 20000 | flat time: 0.011524s
Fri Jun 18 15:13:06 2021 | f: 1+1E-5.418539/1+1E-11 | sweeps: 10000 | flat time: 0.005804s
Fri Jun 18 15:13:06 2021 | f: 1+1E-5.719570/1+1E-11 | sweeps: 30000 | flat time: 0.017423s
Fri Jun 18 15:13:06 2021 | f: 1+1E-6.020600/1+1E-11 | sweeps: 10000 | flat time: 0.005895s
Fri Jun 18 15:13:06 2021 | f: 1+1E-6.321630/1+1E-11 | sweeps: 10000 | flat time: 0.006160s
Fri Jun 18 15:13:06 2021 | f: 1+1E-6.622660/1+1E-11 | sweeps: 10000 | flat time: 0.005995s
Fri Jun 18 15:13:06 2021 | f: 1+1E-6.923690/1+1E-11 | sweeps: 20000 | flat time: 0.011783s
Fri Jun 18 15:13:06 2021 | f: 1+1E-7.224720/1+1E-11 | sweeps: 20000 | flat time: 0.011749s
Fri Jun 18 15:13:06 2021 | f: 1+1E-7.525750/1+1E-11 | sweeps: 10000 | flat time: 0.005884s
Fri Jun 18 15:13:06 2021 | f: 1+1E-7.826780/1+1E-11 | sweeps: 10000 | flat time: 0.005841s
Fri Jun 18 15:13:07 2021 | f: 1+1E-8.127810/1+1E-11 | sweeps: 10000 | flat time: 0.005897s
Fri Jun 18 15:13:07 2021 | f: 1+1E-8.428840/1+1E-11 | sweeps: 10000 | flat time: 0.005929s
Fri Jun 18 15:13:07 2021 | f: 1+1E-8.729870/1+1E-11 | sweeps: 20000 | flat time: 0.011872s
Fri Jun 18 15:13:07 2021 | f: 1+1E-9.030900/1+1E-11 | sweeps: 20000 | flat time: 0.011812s
Fri Jun 18 15:13:07 2021 | f: 1+1E-9.331930/1+1E-11 | sweeps: 10000 | flat time: 0.005931s
Fri Jun 18 15:13:07 2021 | f: 1+1E-9.632960/1+1E-11 | sweeps: 30000 | flat time: 0.017590s
Fri Jun 18 15:13:07 2021 | f: 1+1E-9.933990/1+1E-11 | sweeps: 20000 | flat time: 0.011517s
Fri Jun 18 15:13:07 2021 | f: 1+1E-10.235020/1+1E-11 | sweeps: 10000 | flat time: 0.005718s
Fri Jun 18 15:13:07 2021 | f: 1+1E-10.536050/1+1E-11 | sweeps: 20000 | flat time: 0.011553s
Fri Jun 18 15:13:07 2021 | f: 1+1E-10.837080/1+1E-11 | sweeps: 10000 | flat time: 0.005741s
