run: 80 | L: 4 | f_final: 1+1E-9 | flatness: 70 | dim: 2D | lattice: SS
Fri Jun 18 15:09:43 2021 | f: 1+1E0.235094/1+1E-9 | sweeps: 10000 | flat time: 0.005727s
Fri Jun 18 15:09:43 2021 | f: 1+1E-0.187942/1+1E-9 | sweeps: 10000 | flat time: 0.005700s
Fri Jun 18 15:09:43 2021 | f: 1+1E-0.546643/1+1E-9 | sweeps: 10000 | flat time: 0.005960s
Fri Jun 18 15:09:43 2021 | f: 1+1E-0.875664/1+1E-9 | sweeps: 10000 | flat time: 0.005956s
Fri Jun 18 15:09:43 2021 | f: 1+1E-1.190478/1+1E-9 | sweeps: 10000 | flat time: 0.005955s
Fri Jun 18 15:09:43 2021 | f: 1+1E-1.498346/1+1E-9 | sweeps: 10000 | flat time: 0.005950s
Fri Jun 18 15:09:43 2021 | f: 1+1E-1.802783/1+1E-9 | sweeps: 10000 | flat time: 0.005953s
Fri Jun 18 15:09:43 2021 | f: 1+1E-2.105512/1+1E-9 | sweeps: 10000 | flat time: 0.005892s
Fri Jun 18 15:09:43 2021 | f: 1+1E-2.407391/1+1E-9 | sweeps: 10000 | flat time: 0.005949s
Fri Jun 18 15:09:43 2021 | f: 1+1E-2.708846/1+1E-9 | sweeps: 10000 | flat time: 0.005923s
Fri Jun 18 15:09:43 2021 | f: 1+1E-3.010088/1+1E-9 | sweeps: 10000 | flat time: 0.005891s
Fri Jun 18 15:09:43 2021 | f: 1+1E-3.311224/1+1E-9 | sweeps: 10000 | flat time: 0.005908s
Fri Jun 18 15:09:43 2021 | f: 1+1E-3.612307/1+1E-9 | sweeps: 10000 | flat time: 0.005817s
Fri Jun 18 15:09:43 2021 | f: 1+1E-3.913363/1+1E-9 | sweeps: 10000 | flat time: 0.005920s
Fri Jun 18 15:09:43 2021 | f: 1+1E-4.214407/1+1E-9 | sweeps: 10000 | flat time: 0.005919s
Fri Jun 18 15:09:43 2021 | f: 1+1E-4.515443/1+1E-9 | sweeps: 10000 | flat time: 0.005871s
Fri Jun 18 15:09:43 2021 | f: 1+1E-4.816477/1+1E-9 | sweeps: 10000 | flat time: 0.005973s
Fri Jun 18 15:09:43 2021 | f: 1+1E-5.117508/1+1E-9 | sweeps: 10000 | flat time: 0.005760s
Fri Jun 18 15:09:43 2021 | f: 1+1E-5.418539/1+1E-9 | sweeps: 10000 | flat time: 0.005743s
Fri Jun 18 15:09:43 2021 | f: 1+1E-5.719570/1+1E-9 | sweeps: 10000 | flat time: 0.005715s
Fri Jun 18 15:09:43 2021 | f: 1+1E-6.020600/1+1E-9 | sweeps: 10000 | flat time: 0.005765s
Fri Jun 18 15:09:43 2021 | f: 1+1E-6.321630/1+1E-9 | sweeps: 10000 | flat time: 0.005971s
Fri Jun 18 15:09:44 2021 | f: 1+1E-6.622660/1+1E-9 | sweeps: 10000 | flat time: 0.005849s
Fri Jun 18 15:09:44 2021 | f: 1+1E-6.923690/1+1E-9 | sweeps: 20000 | flat time: 0.011555s
Fri Jun 18 15:09:44 2021 | f: 1+1E-7.224720/1+1E-9 | sweeps: 10000 | flat time: 0.005848s
Fri Jun 18 15:09:44 2021 | f: 1+1E-7.525750/1+1E-9 | sweeps: 10000 | flat time: 0.005879s
Fri Jun 18 15:09:44 2021 | f: 1+1E-7.826780/1+1E-9 | sweeps: 10000 | flat time: 0.006080s
Fri Jun 18 15:09:44 2021 | f: 1+1E-8.127810/1+1E-9 | sweeps: 10000 | flat time: 0.006297s
Fri Jun 18 15:09:44 2021 | f: 1+1E-8.428840/1+1E-9 | sweeps: 20000 | flat time: 0.011879s
Fri Jun 18 15:09:44 2021 | f: 1+1E-8.729870/1+1E-9 | sweeps: 10000 | flat time: 0.005842s
