q q_max q_time hits q_time/hits k accept_counter reject_counter
0 63 0.292760 1 0.292760 1279874 1279873 0
1 63 0.274372 1 0.274372 1279874 1279873 0
2 63 0.564215 2 0.282108 2560798 1808676 752121
3 63 0.854850 3 0.284950 3840428 2542732 1297695
4 63 1.443124 5 0.288625 6407443 3636347 2771095
5 63 2.067503 7 0.295358 9103044 4905704 4197339
6 63 2.633952 9 0.292661 11560808 6104255 5456552
7 63 3.222200 11 0.292927 14119461 7329256 6790204
8 63 4.226550 14 0.301896 18460507 9027152 9433354
9 63 4.904051 16 0.306503 21254944 10473984 10780959
10 63 5.681276 18 0.315626 24598379 12291897 12306481
11 63 6.412287 21 0.305347 27737230 13379314 14357915
12 63 7.102415 23 0.308801 30702387 14992943 15709443
13 63 8.544729 26 0.328643 37144143 17963109 19181033
14 63 10.614706 29 0.366024 46511462 22361163 24150298
15 63 64.308569 32 2.009643 236410516 114826093 121584422
16 63 16.821550 35 0.480616 75404668 36055448 39349219
17 63 35.673919 37 0.964160 119459886 58002738 61457147
18 63 26.575734 40 0.664393 119402756 58308939 61093816
19 63 28.313866 42 0.674140 90571210 44060493 46510716
20 63 30.731906 45 0.682931 121977797 58856524 63121272
21 63 38.798580 48 0.808304 164313496 79854171 84459324
22 63 43.014702 51 0.843426 164902844 79349331 85553512
23 63 59.523281 54 1.102283 270465108 130652132 139812975
24 63 34.514298 57 0.605514 155656717 75034400 80622316
25 63 32.350801 59 0.548319 145698577 70675346 75023230
26 63 43.370841 62 0.699530 194659701 93966211 100693489
27 63 92.541179 65 1.423710 374130532 180886228 193244303
28 63 84.927458 69 1.230833 331398666 158003813 173394852
29 63 58.380637 72 0.810842 201117344 95547718 105569625
30 63 43.452544 75 0.579367 195862795 93179684 102683110
31 63 101.396037 79 1.283494 397094454 187717604 209376849
32 63 78.675529 82 0.959458 303840144 143175344 160664799
33 63 85.010942 85 1.000129 331320762 157127398 174193363
34 63 88.288006 89 0.992000 340436431 159862562 180573868
35 63 185.709152 92 2.018578 750020757 351649916 398370840
36 63 209.431663 96 2.181580 865976586 406151445 459825140
37 63 203.592096 99 2.056486 832467681 387021574 445446106
38 63 72.678168 102 0.712531 334820555 154719237 180101317
39 63 127.111646 105 1.210587 518613801 239784118 278829682
40 63 79.214035 109 0.726734 355171685 162257297 192914387
41 63 297.196342 112 2.653539 1402288733 642490853 759797879
42 63 186.242944 115 1.619504 894251744 407206667 487045076
43 63 230.344862 119 1.935671 1111604993 502011667 609593325
44 63 609.727242 122 4.997764 2852363600 1285542899 1566820700
45 63 295.636081 125 2.365089 1266974384 566954290 700020093
46 63 485.132142 129 3.760714 2274316665 1013319407 1260997257
47 63 453.094749 132 3.432536 2085347703 921516665 1163831037
48 63 2029.779211 136 14.924847 9609418317 4200190091 5409228225
49 63 361.392335 139 2.599945 1811805806 782691904 1029113901
50 63 206.247828 142 1.452449 1035485030 444887418 590597611
51 63 286.907086 145 1.978670 1284372761 547249946 737122814
52 63 176.387393 149 1.183808 853126232 358380018 494746213
53 63 237.334564 153 1.551206 1159656538 483286987 676369550
54 63 306.830926 157 1.954337 1486746241 611866595 874879645
55 63 262.719524 161 1.631798 1280958655 520282656 760675998
56 63 550.149597 165 3.334240 2672328638 1071109654 1601218983
57 63 233.427151 168 1.389447 1108886674 437893274 670993399
58 63 1746.719295 172 10.155345 8624507536 3369891302 5254616233
59 63 288.540882 174 1.658281 1465710093 566468186 899241906
60 63 342.820211 177 1.936837 1660179979 633601069 1026578909
61 63 635.056470 180 3.528091 3077708505 1162585318 1915123186
62 63 1010.793627 183 5.523462 5141200803 1917147401 3224053401
63 63 1575.066771 185 8.513874 8035463509 2968487036 5066976472
14830.8
