f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.005459 10000 1976 2000.000000
1+1E-0.187942 1+1E-5 0.005668 10000 1969 2000.000000
1+1E-0.546643 1+1E-5 0.005697 10000 1979 2000.000000
1+1E-0.875664 1+1E-5 0.005784 10000 1975 2000.000000
1+1E-1.190478 1+1E-5 0.005809 10000 1924 2000.000000
1+1E-1.498346 1+1E-5 0.005814 10000 1938 2000.000000
1+1E-1.802783 1+1E-5 0.005770 10000 1903 2000.000000
1+1E-2.105512 1+1E-5 0.005787 10000 1915 2000.000000
1+1E-2.407391 1+1E-5 0.005732 10000 1839 2000.000000
1+1E-2.708846 1+1E-5 0.005712 10000 1853 2000.000000
1+1E-3.010088 1+1E-5 0.011400 20000 3752 4000.000000
1+1E-3.311224 1+1E-5 0.011473 20000 3664 4000.000000
1+1E-3.612307 1+1E-5 0.011702 20000 3618 4000.000000
1+1E-3.913363 1+1E-5 0.017951 30000 5547 6000.000000
1+1E-4.214407 1+1E-5 0.058813 100000 18177 20000.000000
1+1E-4.515443 1+1E-5 0.011793 20000 3743 4000.000000
1+1E-4.816477 1+1E-5 0.011657 20000 3615 4000.000000
0.192125
