q q_max q_time hits q_time/hits 
1 31 0.012753 1 0.012753
2 31 0.012303 2 0.006151
3 31 0.017660 3 0.005887
4 31 0.030356 5 0.006071
5 31 0.038699 6 0.006450
6 31 0.052557 8 0.006570
7 31 0.059465 9 0.006607
8 31 0.074157 11 0.006742
9 31 0.098039 13 0.007541
10 31 0.096950 14 0.006925
11 31 0.135885 16 0.008493
12 31 0.130599 18 0.007255
13 31 0.140108 19 0.007374
14 31 0.164064 21 0.007813
15 31 0.164660 23 0.007159
16 31 0.200827 25 0.008033
17 31 0.187284 26 0.007203
18 31 0.210437 28 0.007516
19 31 0.219637 30 0.007321
20 31 0.240419 32 0.007513
21 31 0.321690 34 0.009461
22 31 0.275986 36 0.007666
23 31 0.304101 38 0.008003
24 31 0.457309 40 0.011433
25 31 0.334434 42 0.007963
26 31 0.365571 44 0.008308
27 31 0.340431 46 0.007401
28 31 0.355296 48 0.007402
29 31 0.391840 50 0.007837
30 31 0.608703 52 0.011706
31 31 0.372960 53 0.007037
6.41541
