q q_max q_time hits q_time/hits 
1 31 0.010932 1 0.010932
2 31 0.013569 2 0.006784
3 31 0.017921 3 0.005974
4 31 0.031308 5 0.006262
5 31 0.041573 6 0.006929
6 31 0.050802 8 0.006350
7 31 0.058889 9 0.006543
8 31 0.072943 11 0.006631
9 31 0.086829 13 0.006679
10 31 0.099061 14 0.007076
11 31 0.113869 16 0.007117
12 31 0.124991 18 0.006944
13 31 0.136651 19 0.007192
14 31 0.146811 21 0.006991
15 31 0.165068 23 0.007177
16 31 0.188838 25 0.007554
17 31 0.186023 26 0.007155
18 31 0.202804 28 0.007243
19 31 0.246342 30 0.008211
20 31 0.239256 32 0.007477
21 31 0.251159 34 0.007387
22 31 0.262810 36 0.007300
23 31 0.289870 38 0.007628
24 31 0.308558 40 0.007714
25 31 0.312235 42 0.007434
26 31 0.392633 44 0.008923
27 31 0.335221 46 0.007287
28 31 0.375524 48 0.007823
29 31 0.374051 50 0.007481
30 31 0.397840 52 0.007651
31 31 0.372892 53 0.007036
5.90745
