q q_max q_time hits q_time/hits 
1 31 0.012005 1 0.012005
2 31 0.013160 2 0.006580
3 31 0.019121 3 0.006374
4 31 0.037515 5 0.007503
5 31 0.044078 6 0.007346
6 31 0.053935 8 0.006742
7 31 0.061538 9 0.006838
8 31 0.078162 11 0.007106
9 31 0.093831 13 0.007218
10 31 0.111789 14 0.007985
11 31 0.134828 16 0.008427
12 31 0.140939 18 0.007830
13 31 0.172437 19 0.009076
14 31 0.161564 21 0.007694
15 31 0.178098 23 0.007743
16 31 0.191456 25 0.007658
17 31 0.247786 26 0.009530
18 31 0.242491 28 0.008660
19 31 0.265462 30 0.008849
20 31 0.322135 32 0.010067
21 31 0.267396 34 0.007865
22 31 0.279585 36 0.007766
23 31 0.298561 38 0.007857
24 31 0.344769 40 0.008619
25 31 0.437180 42 0.010409
26 31 0.403673 44 0.009174
27 31 0.543311 46 0.011811
28 31 0.487220 48 0.010150
29 31 0.415751 50 0.008315
30 31 0.388732 52 0.007476
31 31 0.396818 53 0.007487
6.84551
