f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.658516 140000 5218 5456.760049
1+1E-0.187942 1+1E-10 0.189016 40000 1515 1559.074300
1+1E-0.546643 1+1E-10 0.236748 50000 1858 1948.842875
1+1E-0.875664 1+1E-10 0.284189 60000 2264 2338.611449
1+1E-1.190478 1+1E-10 0.281776 60000 2227 2338.611449
1+1E-1.498346 1+1E-10 0.422551 90000 3428 3507.917174
1+1E-1.802783 1+1E-10 0.375226 80000 2980 3118.148599
1+1E-2.105512 1+1E-10 0.704154 150000 5654 5846.528624
1+1E-2.407391 1+1E-10 0.750742 160000 5963 6236.297199
1+1E-2.708846 1+1E-10 0.985466 210000 7776 8185.140073
1+1E-3.010088 1+1E-10 1.737121 370000 13720 14421.437272
1+1E-3.311224 1+1E-10 2.253594 480000 17795 18708.891596
1+1E-3.612307 1+1E-10 4.411498 940000 35093 36638.246041
1+1E-3.913363 1+1E-10 5.725646 1220000 45213 47551.766139
1+1E-4.214407 1+1E-10 7.461429 1590000 59068 61973.203410
1+1E-4.515443 1+1E-10 11.893764 2530000 93746 98611.449452
1+1E-4.816477 1+1E-10 17.876332 3800000 141028 148112.058465
1+1E-5.117508 1+1E-10 16.839032 3580000 132570 139537.149817
1+1E-5.418539 1+1E-10 11.147762 2370000 87831 92375.152253
1+1E-5.719570 1+1E-10 33.568883 7140000 264382 278294.762485
1+1E-6.020600 1+1E-10 13.996559 2980000 110369 116151.035323
1+1E-6.321630 1+1E-10 40.869610 8700000 322234 339098.660171
1+1E-6.622660 1+1E-10 24.654311 5250000 194597 204628.501827
1+1E-6.923690 1+1E-10 27.422520 5830000 216235 227235.079172
1+1E-7.224720 1+1E-10 26.964747 5740000 212588 223727.161998
1+1E-7.525750 1+1E-10 22.006234 4680000 173505 182411.693057
1+1E-7.826780 1+1E-10 26.320525 5230000 193670 203848.964677
1+1E-8.127810 1+1E-10 25.656486 5080000 188169 198002.436054
1+1E-8.428840 1+1E-10 37.829389 7490000 277410 291936.662607
1+1E-8.729870 1+1E-10 21.207573 4200000 155646 163702.801462
1+1E-9.030900 1+1E-10 47.653851 9440000 349859 367941.534714
1+1E-9.331930 1+1E-10 30.321810 6010000 222645 234250.913520
1+1E-9.632960 1+1E-10 23.598071 4680000 173306 182411.693057
1+1E-9.933990 1+1E-10 37.180202 7370000 273405 287259.439708
523.486
