f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.703847 140000 5231 5456.760049
1+1E-0.187942 1+1E-10 0.151625 30000 1120 1169.305725
1+1E-0.546643 1+1E-10 0.151957 30000 1124 1169.305725
1+1E-0.875664 1+1E-10 0.304145 60000 2279 2338.611449
1+1E-1.190478 1+1E-10 0.201330 40000 1493 1559.074300
1+1E-1.498346 1+1E-10 0.251388 50000 1859 1948.842875
1+1E-1.802783 1+1E-10 0.301691 60000 2235 2338.611449
1+1E-2.105512 1+1E-10 0.703681 140000 5239 5456.760049
1+1E-2.407391 1+1E-10 1.106320 220000 8249 8574.908648
1+1E-2.708846 1+1E-10 1.660410 330000 12242 12862.362972
1+1E-3.010088 1+1E-10 2.868009 570000 21328 22216.808770
1+1E-3.311224 1+1E-10 5.033907 1000000 37479 38976.857491
1+1E-3.612307 1+1E-10 2.617139 520000 19288 20267.965895
1+1E-3.913363 1+1E-10 6.899686 1370000 51190 53398.294762
1+1E-4.214407 1+1E-10 9.822848 1950000 72580 76004.872107
1+1E-4.515443 1+1E-10 6.191681 1230000 45569 47941.534714
1+1E-4.816477 1+1E-10 26.982882 5360000 198472 208915.956151
1+1E-5.117508 1+1E-10 13.033935 2590000 96069 100950.060901
1+1E-5.418539 1+1E-10 54.504018 10860000 402523 423288.672351
1+1E-5.719570 1+1E-10 22.085059 4530000 167743 176565.164434
1+1E-6.020600 1+1E-10 28.914061 5740000 212668 223727.161998
1+1E-6.321630 1+1E-10 21.822520 4340000 160936 169159.561510
1+1E-6.622660 1+1E-10 52.172848 10440000 386670 406918.392205
1+1E-6.923690 1+1E-10 32.114371 6410000 237468 249841.656516
1+1E-7.224720 1+1E-10 23.459434 4670000 172987 182021.924482
1+1E-7.525750 1+1E-10 35.331325 7080000 262690 275956.151035
1+1E-7.826780 1+1E-10 86.883794 17460000 646527 680535.931790
1+1E-8.127810 1+1E-10 29.145631 5820000 215550 226845.310597
1+1E-8.428840 1+1E-10 21.207440 4150000 153701 161753.958587
1+1E-8.729870 1+1E-10 41.626609 8160000 302389 318051.157125
1+1E-9.030900 1+1E-10 19.564715 3840000 142287 149671.132765
1+1E-9.331930 1+1E-10 11.885826 2350000 87064 91595.615104
1+1E-9.632960 1+1E-10 45.523335 9380000 347528 365602.923264
1+1E-9.933990 1+1E-10 14.226944 2940000 109334 114591.961023
619.455
