f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.447459 120000 4455 4677.222899
1+1E-0.187942 1+1E-10 0.109621 30000 1123 1169.305725
1+1E-0.546643 1+1E-10 0.331076 90000 3398 3507.917174
1+1E-0.875664 1+1E-10 0.183037 50000 1895 1948.842875
1+1E-1.190478 1+1E-10 0.252993 70000 2651 2728.380024
1+1E-1.498346 1+1E-10 0.216372 60000 2250 2338.611449
1+1E-1.802783 1+1E-10 0.396832 110000 4085 4287.454324
1+1E-2.105512 1+1E-10 0.432425 120000 4482 4677.222899
1+1E-2.407391 1+1E-10 0.612403 170000 6356 6626.065773
1+1E-2.708846 1+1E-10 1.081411 300000 11263 11693.057247
1+1E-3.010088 1+1E-10 1.622451 450000 16757 17539.585871
1+1E-3.311224 1+1E-10 2.523501 700000 26013 27283.800244
1+1E-3.612307 1+1E-10 3.389183 940000 34820 36638.246041
1+1E-3.913363 1+1E-10 5.840178 1620000 60137 63142.509135
1+1E-4.214407 1+1E-10 4.181230 1160000 43068 45213.154689
1+1E-4.515443 1+1E-10 8.722140 2420000 89850 94323.995128
1+1E-4.816477 1+1E-10 12.120640 3360000 124488 130962.241169
1+1E-5.117508 1+1E-10 12.801165 3550000 131501 138367.844093
1+1E-5.418539 1+1E-10 25.700629 7130000 264072 277904.993910
1+1E-5.719570 1+1E-10 39.800802 11040000 408833 430304.506699
1+1E-6.020600 1+1E-10 9.478777 2630000 97478 102509.135201
1+1E-6.321630 1+1E-10 39.616782 10990000 407231 428355.663825
1+1E-6.622660 1+1E-10 14.778361 4100000 151831 159805.115713
1+1E-6.923690 1+1E-10 15.864502 4400000 162931 171498.172960
1+1E-7.224720 1+1E-10 13.228576 3670000 135919 143045.066991
1+1E-7.525750 1+1E-10 13.300006 3690000 136789 143824.604141
1+1E-7.826780 1+1E-10 25.699232 7130000 264080 277904.993910
1+1E-8.127810 1+1E-10 7.567772 2100000 77817 81851.400731
1+1E-8.428840 1+1E-10 27.794803 7710000 285939 300511.571255
1+1E-8.729870 1+1E-10 13.198343 3660000 135774 142655.298417
1+1E-9.030900 1+1E-10 9.985126 2770000 102691 107965.895250
1+1E-9.331930 1+1E-10 32.192415 8930000 330783 348063.337393
1+1E-9.632960 1+1E-10 7.997017 2220000 82315 86528.623630
1+1E-9.933990 1+1E-10 8.834880 2450000 90789 95493.300853
360.302
