f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-10 0.653392 170000 6362 6626.065773
1+1E-0.187942 1+1E-10 0.153939 40000 1508 1559.074300
1+1E-0.546643 1+1E-10 0.113845 30000 1125 1169.305725
1+1E-0.875664 1+1E-10 0.113464 30000 1118 1169.305725
1+1E-1.190478 1+1E-10 0.271784 70000 2651 2728.380024
1+1E-1.498346 1+1E-10 0.223229 60000 2233 2338.611449
1+1E-1.802783 1+1E-10 0.338747 90000 3345 3507.917174
1+1E-2.105512 1+1E-10 0.496377 130000 4850 5066.991474
1+1E-2.407391 1+1E-10 0.673440 180000 6694 7015.834348
1+1E-2.708846 1+1E-10 1.012861 270000 10045 10523.751523
1+1E-3.010088 1+1E-10 1.751578 470000 17450 18319.123021
1+1E-3.311224 1+1E-10 2.114517 570000 21275 22216.808770
1+1E-3.612307 1+1E-10 3.089170 830000 30788 32350.791717
1+1E-3.913363 1+1E-10 3.699816 990000 36701 38587.088916
1+1E-4.214407 1+1E-10 10.464883 2800000 103994 109135.200974
1+1E-4.515443 1+1E-10 11.165444 3000000 111189 116930.572473
1+1E-4.816477 1+1E-10 16.076272 4320000 160298 168380.024361
1+1E-5.117508 1+1E-10 17.864520 4800000 177765 187088.915956
1+1E-5.418539 1+1E-10 4.678168 1250000 46365 48721.071864
1+1E-5.719570 1+1E-10 22.802139 6060000 224750 236199.756395
1+1E-6.020600 1+1E-10 5.968754 1570000 58158 61193.666261
1+1E-6.321630 1+1E-10 10.861397 2880000 106693 112253.349574
1+1E-6.622660 1+1E-10 83.446887 22370000 828537 871912.302071
1+1E-6.923690 1+1E-10 27.326268 7330000 271493 285700.365408
1+1E-7.224720 1+1E-10 66.143661 17710000 655829 690280.146163
1+1E-7.525750 1+1E-10 33.927677 9140000 338585 356248.477467
1+1E-7.826780 1+1E-10 10.675809 2880000 106980 112253.349574
1+1E-8.127810 1+1E-10 28.082002 7570000 280318 295054.811206
1+1E-8.428840 1+1E-10 35.510990 9570000 354647 373008.526188
1+1E-8.729870 1+1E-10 19.407562 5230000 194251 203848.964677
1+1E-9.030900 1+1E-10 22.552499 6080000 225183 236979.293544
1+1E-9.331930 1+1E-10 23.522227 6340000 234772 247113.276492
1+1E-9.632960 1+1E-10 27.545217 7420000 274944 289208.282582
1+1E-9.933990 1+1E-10 92.678743 24950000 924810 972472.594397
585.408
