q q_max q_time hits q_time/hits k accept_counter reject_counter
0 7 0.009855 1 0.009855 1586 1585 0
1 7 0.006661 1 0.006661 1586 1585 0
2 7 0.012474 2 0.006237 3221 2676 544
3 7 0.018217 3 0.006072 4926 4378 547
4 7 0.035088 5 0.007018 8962 6500 2461
5 7 0.037692 6 0.006282 9927 6859 3067
6 7 0.047714 8 0.005964 13276 8178 5097
7 7 0.041901 9 0.004656 15232 8724 6507
0.209808
