q q_max q_time hits q_time/hits 
1 127 0.144678 1 0.144678
2 127 0.135927 2 0.067963
3 127 0.191330 3 0.063777
4 127 0.329116 5 0.065823
5 127 0.403922 6 0.067320
6 127 0.527689 8 0.065961
7 127 0.624246 9 0.069361
8 127 0.837010 11 0.076092
9 127 1.050197 13 0.080784
10 127 0.932472 14 0.066605
11 127 1.069373 16 0.066836
12 127 1.251380 18 0.069521
13 127 1.726136 19 0.090849
14 127 1.591973 21 0.075808
15 127 1.649273 23 0.071708
16 127 2.523730 25 0.100949
17 127 1.936919 26 0.074497
18 127 1.824747 28 0.065170
19 127 2.373015 30 0.079101
20 127 4.116376 32 0.128637
21 127 3.342917 33 0.101301
22 127 3.301152 35 0.094319
23 127 5.096215 37 0.137736
24 127 5.763783 39 0.147789
25 127 12.399024 41 0.302415
26 127 3.594317 42 0.085579
27 127 4.615942 44 0.104908
28 127 4.557957 46 0.099086
29 127 6.150839 48 0.128142
30 127 8.261962 50 0.165239
31 127 6.865559 51 0.134619
32 127 6.554272 53 0.123666
33 127 6.488249 55 0.117968
34 127 6.075467 57 0.106587
35 127 6.438954 59 0.109135
36 127 23.403552 61 0.383665
37 127 6.117499 62 0.098669
38 127 6.748146 64 0.105440
39 127 8.985311 66 0.136141
40 127 11.029847 68 0.162204
41 127 14.819534 70 0.211708
42 127 22.082744 72 0.306705
43 127 6.361572 73 0.087145
44 127 8.998649 75 0.119982
45 127 14.821433 77 0.192486
46 127 21.030934 79 0.266214
47 127 8.242097 81 0.101754
48 127 19.607465 83 0.236235
49 127 8.475933 85 0.099717
50 127 7.588929 86 0.088243
51 127 9.019265 88 0.102492
52 127 10.188676 90 0.113208
53 127 15.874804 92 0.172552
54 127 15.370764 94 0.163519
55 127 13.239911 96 0.137916
56 127 10.725250 98 0.109441
57 127 13.082503 99 0.132146
58 127 13.968180 101 0.138299
59 127 12.966071 103 0.125884
60 127 22.955317 105 0.218622
61 127 22.005825 107 0.205662
62 127 51.274173 109 0.470405
63 127 25.224958 111 0.227252
64 127 18.230663 113 0.161333
65 127 12.799803 114 0.112279
66 127 27.873737 116 0.240291
67 127 26.750469 118 0.226699
68 127 48.733683 120 0.406114
69 127 41.755021 122 0.342254
70 127 54.610220 124 0.440405
71 127 46.902969 126 0.372246
72 127 216.332487 128 1.690098
73 127 20.726198 130 0.159432
74 127 35.699433 132 0.270450
75 127 45.294067 134 0.338015
76 127 166.657452 136 1.225422
77 127 46.993194 138 0.340530
78 127 34.414609 140 0.245819
79 127 67.699402 142 0.476756
80 127 42.456617 144 0.294838
81 127 48.003430 146 0.328791
82 127 36.709533 148 0.248037
83 127 30.611587 150 0.204077
84 127 38.071614 152 0.250471
85 127 33.722089 154 0.218975
86 127 47.148453 156 0.302234
87 127 42.825116 158 0.271045
88 127 37.390240 160 0.233689
89 127 23.149399 162 0.142898
90 127 53.826457 164 0.328210
91 127 34.002341 166 0.204833
92 127 31.575009 168 0.187946
93 127 26.358428 170 0.155050
94 127 33.214458 172 0.193107
95 127 29.277271 174 0.168260
96 127 75.303317 176 0.427860
97 127 37.409873 178 0.210168
98 127 75.829221 180 0.421273
99 127 55.836110 182 0.306792
100 127 43.525710 184 0.236553
101 127 47.160056 186 0.253549
102 127 29.664900 188 0.157792
103 127 39.643184 190 0.208648
104 127 38.681558 192 0.201466
105 127 47.714467 194 0.245951
106 127 32.200273 196 0.164287
107 127 57.892473 198 0.292386
108 127 55.142012 200 0.275710
109 127 34.790456 202 0.172230
110 127 48.827744 204 0.239352
111 127 29.504730 206 0.143227
112 127 48.388497 208 0.232637
113 127 70.037629 210 0.333513
114 127 46.600868 212 0.219815
115 127 65.457383 214 0.305876
116 127 43.126567 216 0.199660
117 127 46.800603 218 0.214682
118 127 80.601547 220 0.366371
119 127 48.617945 222 0.219000
120 127 30.915189 224 0.138014
121 127 40.711289 226 0.180138
122 127 71.257160 228 0.312531
123 127 41.071513 230 0.178572
124 127 39.313719 232 0.169456
125 127 56.760067 234 0.242564
126 127 39.550019 236 0.167585
127 127 40.183432 237 0.169550
3597.31
