q q_max q_time hits q_time/hits 
1 127 0.146831 1 0.146831
2 127 0.135807 2 0.067903
3 127 0.202185 3 0.067395
4 127 0.354807 5 0.070961
5 127 0.422938 6 0.070490
6 127 0.527548 8 0.065944
7 127 0.658263 9 0.073140
8 127 0.821372 11 0.074670
9 127 1.191958 13 0.091689
10 127 1.117481 14 0.079820
11 127 1.231160 16 0.076948
12 127 1.546256 18 0.085903
13 127 1.446540 19 0.076134
14 127 1.455994 21 0.069333
15 127 1.787108 23 0.077700
16 127 2.883623 25 0.115345
17 127 2.088086 26 0.080311
18 127 2.401947 28 0.085784
19 127 3.501210 30 0.116707
20 127 3.536393 32 0.110512
21 127 2.673648 33 0.081020
22 127 3.450369 35 0.098582
23 127 3.110585 37 0.084070
24 127 4.187851 39 0.107381
25 127 15.642437 41 0.381523
26 127 3.655625 42 0.087039
27 127 4.787883 44 0.108816
28 127 4.748122 46 0.103220
29 127 6.574901 48 0.136977
30 127 12.425541 50 0.248511
31 127 5.538411 51 0.108596
32 127 5.781566 53 0.109086
33 127 7.679240 55 0.139623
34 127 10.981198 57 0.192653
35 127 12.233193 59 0.207342
36 127 11.521330 61 0.188874
37 127 5.291586 62 0.085348
38 127 5.479411 64 0.085616
39 127 7.241088 66 0.109713
40 127 7.225720 68 0.106261
41 127 18.243082 70 0.260615
42 127 7.653767 72 0.106302
43 127 9.152496 73 0.125377
44 127 8.835452 75 0.117806
45 127 17.850769 77 0.231828
46 127 13.203474 79 0.167133
47 127 21.529572 81 0.265797
48 127 9.285218 83 0.111870
49 127 10.030695 85 0.118008
50 127 7.722365 86 0.089795
51 127 13.896985 88 0.157920
52 127 12.185101 90 0.135390
53 127 10.262901 92 0.111553
54 127 15.010920 94 0.159691
55 127 29.390166 96 0.306148
56 127 14.266574 98 0.145577
57 127 10.494287 99 0.106003
58 127 13.065225 101 0.129359
59 127 11.982318 103 0.116333
60 127 15.212566 105 0.144882
61 127 28.493112 107 0.266291
62 127 21.908561 109 0.200996
63 127 66.906111 111 0.602758
64 127 20.747607 113 0.183607
65 127 22.168529 114 0.194461
66 127 16.447681 116 0.141790
67 127 13.495214 118 0.114366
68 127 25.095892 120 0.209132
69 127 17.263805 122 0.141507
70 127 30.352780 124 0.244780
71 127 61.111375 126 0.485011
72 127 20.812765 128 0.162600
73 127 16.782970 130 0.129100
74 127 19.038312 132 0.144230
75 127 41.213401 134 0.307563
76 127 19.689174 136 0.144773
77 127 42.285322 138 0.306415
78 127 53.842587 140 0.384590
79 127 55.411674 142 0.390223
80 127 36.674143 144 0.254682
81 127 27.648633 146 0.189374
82 127 22.621302 148 0.152847
83 127 21.421861 150 0.142812
84 127 30.574171 152 0.201146
85 127 34.270643 154 0.222537
86 127 40.937297 156 0.262419
87 127 23.960353 158 0.151648
88 127 34.829692 160 0.217686
89 127 38.758774 162 0.239252
90 127 26.834185 164 0.163623
91 127 54.788742 166 0.330053
92 127 67.761762 168 0.403344
93 127 24.685756 170 0.145210
94 127 39.937154 172 0.232193
95 127 24.232382 174 0.139267
96 127 36.291904 176 0.206204
97 127 17.580949 178 0.098769
98 127 30.084491 180 0.167136
99 127 22.189196 182 0.121919
100 127 26.025193 184 0.141441
101 127 46.970511 186 0.252530
102 127 32.171182 188 0.171123
103 127 39.507499 190 0.207934
104 127 32.712188 192 0.170376
105 127 33.014764 194 0.170179
106 127 38.910645 196 0.198524
107 127 46.320561 198 0.233942
108 127 28.539057 200 0.142695
109 127 55.962100 202 0.277040
110 127 45.401436 204 0.222556
111 127 68.860070 206 0.334272
112 127 60.850708 208 0.292551
113 127 45.816881 210 0.218176
114 127 59.240528 212 0.279436
115 127 35.245087 214 0.164697
116 127 43.471351 216 0.201256
117 127 50.930996 218 0.233628
118 127 34.398989 220 0.156359
119 127 25.832396 222 0.116362
120 127 84.487935 224 0.377178
121 127 59.994798 226 0.265464
122 127 43.405376 228 0.190374
123 127 48.517088 230 0.210944
124 127 36.896042 232 0.159035
125 127 63.985168 234 0.273441
126 127 60.997110 236 0.258462
127 127 36.831045 237 0.155405
2971.43
