q q_max q_time hits q_time/hits 
1 127 0.137185 1 0.137185
2 127 0.130893 2 0.065446
3 127 0.193420 3 0.064473
4 127 0.309662 5 0.061932
5 127 0.386084 6 0.064347
6 127 0.516294 8 0.064537
7 127 0.573183 9 0.063687
8 127 0.731421 11 0.066493
9 127 0.824479 13 0.063421
10 127 0.929564 14 0.066397
11 127 1.107508 16 0.069219
12 127 1.408646 18 0.078258
13 127 1.329722 19 0.069985
14 127 1.738096 21 0.082766
15 127 1.522083 23 0.066178
16 127 1.718398 25 0.068736
17 127 1.700547 26 0.065406
18 127 2.093599 28 0.074771
19 127 2.349141 30 0.078305
20 127 4.031131 32 0.125973
21 127 2.260160 33 0.068490
22 127 3.078053 35 0.087944
23 127 3.990790 37 0.107859
24 127 3.829769 39 0.098199
25 127 4.931764 41 0.120287
26 127 3.382126 42 0.080527
27 127 4.871447 44 0.110715
28 127 4.618275 46 0.100397
29 127 7.127436 48 0.148488
30 127 9.923684 50 0.198474
31 127 4.366235 51 0.085612
32 127 5.129563 53 0.096784
33 127 4.990800 55 0.090742
34 127 5.656709 57 0.099241
35 127 6.905610 59 0.117044
36 127 13.011776 61 0.213308
37 127 5.137272 62 0.082859
38 127 6.167069 64 0.096360
39 127 10.657542 66 0.161478
40 127 10.803060 68 0.158869
41 127 9.647402 70 0.137820
42 127 13.653166 72 0.189627
43 127 6.892220 73 0.094414
44 127 9.665716 75 0.128876
45 127 9.643940 77 0.125246
46 127 9.532016 79 0.120658
47 127 27.498109 81 0.339483
48 127 21.093378 83 0.254137
49 127 8.242864 85 0.096975
50 127 12.427782 86 0.144509
51 127 12.166322 88 0.138254
52 127 19.045095 90 0.211612
53 127 12.768450 92 0.138788
54 127 27.123858 94 0.288552
55 127 13.228502 96 0.137797
56 127 10.385704 98 0.105977
57 127 17.392216 99 0.175679
58 127 12.324169 101 0.122021
59 127 14.657450 103 0.142305
60 127 31.086814 105 0.296065
61 127 18.570300 107 0.173554
62 127 25.632321 109 0.235159
63 127 14.411591 111 0.129834
64 127 13.022631 113 0.115245
65 127 12.463593 114 0.109330
66 127 14.674138 116 0.126501
67 127 19.723323 118 0.167147
68 127 33.518228 120 0.279319
69 127 25.160497 122 0.206234
70 127 50.160063 124 0.404517
71 127 25.735651 126 0.204251
72 127 14.264421 128 0.111441
73 127 21.666606 130 0.166666
74 127 79.749585 132 0.604164
75 127 50.725199 134 0.378546
76 127 29.963872 136 0.220323
77 127 49.353779 138 0.357636
78 127 48.002587 140 0.342876
79 127 59.000547 142 0.415497
80 127 25.472497 144 0.176892
81 127 36.863009 146 0.252486
82 127 78.192461 148 0.528327
83 127 35.999751 150 0.239998
84 127 47.769409 152 0.314272
85 127 33.246305 154 0.215885
86 127 29.070159 156 0.186347
87 127 45.158487 158 0.285813
88 127 39.731282 160 0.248321
89 127 46.338445 162 0.286040
90 127 43.166823 164 0.263212
91 127 49.499974 166 0.298193
92 127 24.666796 168 0.146826
93 127 45.879102 170 0.269877
94 127 30.407070 172 0.176785
95 127 58.836161 174 0.338139
96 127 61.271762 176 0.348135
97 127 26.457576 178 0.148638
98 127 55.459666 180 0.308109
99 127 37.847751 182 0.207955
100 127 31.427835 184 0.170803
101 127 35.366517 186 0.190143
102 127 31.765144 188 0.168964
103 127 43.512935 190 0.229015
104 127 26.723529 192 0.139185
105 127 40.049020 194 0.206438
106 127 36.944093 196 0.188490
107 127 40.994763 198 0.207044
108 127 43.634142 200 0.218171
109 127 51.218762 202 0.253558
110 127 44.040306 204 0.215884
111 127 52.289029 206 0.253830
112 127 99.926556 208 0.480416
113 127 77.297928 210 0.368085
114 127 38.266279 212 0.180501
115 127 35.218105 214 0.164571
116 127 51.575370 216 0.238775
117 127 43.853608 218 0.201163
118 127 44.181133 220 0.200823
119 127 43.730582 222 0.196985
120 127 45.583959 224 0.203500
121 127 43.199561 226 0.191148
122 127 34.588694 228 0.151705
123 127 67.033621 230 0.291451
124 127 55.411279 232 0.238842
125 127 45.144576 234 0.192926
126 127 59.552379 236 0.252341
127 127 47.555168 237 0.200655
3210.29
