q q_max q_time hits q_time/hits 
1 127 0.113348 1 0.113348
2 127 0.134595 2 0.067297
3 127 0.197012 3 0.065671
4 127 0.341493 5 0.068299
5 127 0.428875 6 0.071479
6 127 0.555179 8 0.069397
7 127 0.619899 9 0.068878
8 127 0.828305 11 0.075300
9 127 1.030907 13 0.079301
10 127 1.208614 14 0.086330
11 127 1.214649 16 0.075916
12 127 1.325634 18 0.073646
13 127 1.648383 19 0.086757
14 127 1.415548 21 0.067407
15 127 2.044961 23 0.088911
16 127 2.634193 25 0.105368
17 127 1.835515 26 0.070597
18 127 2.200409 28 0.078586
19 127 2.792427 30 0.093081
20 127 5.980755 32 0.186899
21 127 2.496956 33 0.075665
22 127 2.890236 35 0.082578
23 127 3.963606 37 0.107124
24 127 3.838685 39 0.098428
25 127 13.637766 41 0.332628
26 127 3.669528 42 0.087370
27 127 4.808509 44 0.109284
28 127 5.229437 46 0.113683
29 127 8.340667 48 0.173764
30 127 9.672858 50 0.193457
31 127 3.846199 51 0.075416
32 127 5.158152 53 0.097324
33 127 6.256814 55 0.113760
34 127 7.414574 57 0.130080
35 127 5.803371 59 0.098362
36 127 16.672683 61 0.273323
37 127 7.136805 62 0.115110
38 127 7.841669 64 0.122526
39 127 7.691677 66 0.116541
40 127 10.151713 68 0.149290
41 127 16.745877 70 0.239227
42 127 16.702978 72 0.231986
43 127 10.858686 73 0.148749
44 127 6.521424 75 0.086952
45 127 5.588141 77 0.072573
46 127 7.258743 79 0.091883
47 127 14.427264 81 0.178114
48 127 27.903117 83 0.336182
49 127 9.484526 85 0.111583
50 127 9.212376 86 0.107121
51 127 8.807457 88 0.100085
52 127 12.823054 90 0.142478
53 127 19.825524 92 0.215495
54 127 16.392276 94 0.174386
55 127 38.596676 96 0.402049
56 127 52.221711 98 0.532875
57 127 12.795461 99 0.129247
58 127 11.202716 101 0.110918
59 127 16.239296 103 0.157663
60 127 19.092307 105 0.181831
61 127 19.904875 107 0.186027
62 127 28.506628 109 0.261529
63 127 29.666792 111 0.267268
64 127 11.026768 113 0.097582
65 127 15.956091 114 0.139966
66 127 22.333762 116 0.192532
67 127 32.653984 118 0.276729
68 127 25.178890 120 0.209824
69 127 45.400678 122 0.372137
70 127 34.163825 124 0.275515
71 127 80.483486 126 0.638758
72 127 81.359809 128 0.635624
73 127 21.658203 130 0.166602
74 127 19.180865 132 0.145310
75 127 71.715360 134 0.535189
76 127 74.281387 136 0.546187
77 127 66.468574 138 0.481656
78 127 105.814484 140 0.755818
79 127 58.112823 142 0.409245
80 127 92.329385 144 0.641176
81 127 32.258120 146 0.220946
82 127 32.119214 148 0.217022
83 127 33.323172 150 0.222154
84 127 30.042716 152 0.197649
85 127 26.020578 154 0.168965
86 127 50.227559 156 0.321972
87 127 28.813976 158 0.182367
88 127 23.807914 160 0.148799
89 127 21.331551 162 0.131676
90 127 39.359631 164 0.239998
91 127 31.840907 166 0.191813
92 127 40.148056 168 0.238977
93 127 24.117689 170 0.141869
94 127 30.387153 172 0.176669
95 127 61.523029 174 0.353581
96 127 60.415570 176 0.343270
97 127 48.459733 178 0.272246
98 127 55.916727 180 0.310648
99 127 33.829431 182 0.185876
100 127 28.672661 184 0.155830
101 127 43.258501 186 0.232573
102 127 36.100116 188 0.192022
103 127 57.312844 190 0.301647
104 127 32.415824 192 0.168832
105 127 41.735478 194 0.215131
106 127 41.930816 196 0.213933
107 127 32.771115 198 0.165511
108 127 24.191502 200 0.120958
109 127 31.996165 202 0.158397
110 127 70.290150 204 0.344560
111 127 60.084666 206 0.291673
112 127 41.763539 208 0.200786
113 127 38.378346 210 0.182754
114 127 69.395825 212 0.327339
115 127 42.848076 214 0.200225
116 127 76.370796 216 0.353569
117 127 42.577669 218 0.195310
118 127 56.617127 220 0.257351
119 127 44.378465 222 0.199903
120 127 42.373958 224 0.189169
121 127 59.778519 226 0.264507
122 127 58.700439 228 0.257458
123 127 43.150986 230 0.187613
124 127 36.436619 232 0.157054
125 127 49.359147 234 0.210937
126 127 36.212199 236 0.153442
127 127 67.753510 237 0.285880
3444.79
