f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 31.030344 1850000 17857 19798.503407
1+1E-0.187942 1+1E-5 10.381553 620000 6053 6635.174115
1+1E-0.546643 1+1E-5 4.007029 240000 2392 2568.454496
1+1E-0.875664 1+1E-5 3.006922 180000 1756 1926.340872
1+1E-1.190478 1+1E-5 8.258504 490000 5056 5243.927929
1+1E-1.498346 1+1E-5 5.388262 320000 3260 3424.605995
1+1E-1.802783 1+1E-5 6.247564 370000 3735 3959.700681
1+1E-2.105512 1+1E-5 8.471407 500000 4917 5350.946867
1+1E-2.407391 1+1E-5 15.381851 900000 8896 9631.704360
1+1E-2.708846 1+1E-5 19.241533 1130000 10926 12093.139919
1+1E-3.010088 1+1E-5 37.667003 2210000 21307 23651.185151
1+1E-3.311224 1+1E-5 63.981684 3560000 34550 38098.741691
1+1E-3.612307 1+1E-5 95.453207 5560000 53610 59502.529158
1+1E-3.913363 1+1E-5 115.373358 6640000 64425 71060.574391
1+1E-4.214407 1+1E-5 161.506625 9140000 88925 97815.308725
1+1E-4.515443 1+1E-5 214.322884 12430000 120203 133024.539108
1+1E-4.816477 1+1E-5 265.514789 15270000 147302 163417.917311
1065.24
