f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 36.550806 2170000 21079 23223.109402
1+1E-0.187942 1+1E-5 5.200791 310000 3131 3317.587057
1+1E-0.546643 1+1E-5 4.548274 270000 2706 2889.511308
1+1E-0.875664 1+1E-5 3.525436 210000 2076 2247.397684
1+1E-1.190478 1+1E-5 3.019504 180000 1764 1926.340872
1+1E-1.498346 1+1E-5 2.680192 160000 1549 1712.302997
1+1E-1.802783 1+1E-5 15.132572 600000 5783 6421.136240
1+1E-2.105512 1+1E-5 8.992676 530000 5164 5672.003679
1+1E-2.407391 1+1E-5 10.891571 640000 6237 6849.211989
1+1E-2.708846 1+1E-5 20.701161 1070000 10315 11451.026295
1+1E-3.010088 1+1E-5 27.654275 1620000 15743 17337.067848
1+1E-3.311224 1+1E-5 70.841103 3590000 34740 38419.798503
1+1E-3.612307 1+1E-5 53.416149 2870000 27904 30714.435015
1+1E-3.913363 1+1E-5 127.215319 7190000 69359 76946.615944
1+1E-4.214407 1+1E-5 140.604041 8030000 77428 85936.206680
1+1E-4.515443 1+1E-5 311.743581 16960000 164476 181504.117721
1+1E-4.816477 1+1E-5 573.566768 30880000 299050 330474.478492
1416.28
