f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 34.073633 2020000 19569 21617.825342
1+1E-0.187942 1+1E-5 3.177014 190000 1854 2033.444816
1+1E-0.546643 1+1E-5 8.343254 490000 5058 5243.927929
1+1E-0.875664 1+1E-5 7.322517 430000 4421 4601.814305
1+1E-1.190478 1+1E-5 5.619302 330000 3267 3531.624932
1+1E-1.498346 1+1E-5 9.744694 570000 5683 6100.079428
1+1E-1.802783 1+1E-5 13.004158 760000 7481 8133.439237
1+1E-2.105512 1+1E-5 7.531356 440000 4430 4708.833243
1+1E-2.407391 1+1E-5 26.197224 1520000 15069 16266.878475
1+1E-2.708846 1+1E-5 22.903299 1330000 13260 14233.518666
1+1E-3.010088 1+1E-5 35.893340 2080000 20152 22259.938966
1+1E-3.311224 1+1E-5 59.510728 3450000 33235 36921.533381
1+1E-3.612307 1+1E-5 87.752841 5070000 49076 54258.601229
1+1E-3.913363 1+1E-5 88.727243 5150000 49986 55114.752728
1+1E-4.214407 1+1E-5 219.472358 12520000 122380 133987.709544
1+1E-4.515443 1+1E-5 269.595204 15450000 149844 165344.258183
1+1E-4.816477 1+1E-5 436.785496 24990000 240896 267440.324401
1335.65
