f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 39.059137 2330000 23001 24935.412399
1+1E-0.187942 1+1E-5 3.126193 190000 1852 2033.359809
1+1E-0.546643 1+1E-5 4.836682 290000 2924 3103.549183
1+1E-0.875664 1+1E-5 4.176671 250000 2438 2675.473433
1+1E-1.190478 1+1E-5 5.537525 330000 3301 3531.624932
1+1E-1.498346 1+1E-5 3.336392 200000 1956 2140.378747
1+1E-1.802783 1+1E-5 11.154986 660000 6591 7063.249864
1+1E-2.105512 1+1E-5 12.002287 710000 6900 7598.344551
1+1E-2.407391 1+1E-5 20.682405 1220000 11968 13056.310355
1+1E-2.708846 1+1E-5 22.539804 1330000 12965 14233.518666
1+1E-3.010088 1+1E-5 27.490806 1620000 15750 17337.067848
1+1E-3.311224 1+1E-5 58.587249 3450000 33233 36921.533381
1+1E-3.612307 1+1E-5 107.309185 6310000 61575 67528.949459
1+1E-3.913363 1+1E-5 92.304379 5300000 51230 56720.036788
1+1E-4.214407 1+1E-5 196.980774 10340000 99743 110657.581205
1+1E-4.515443 1+1E-5 239.423090 12880000 124565 137840.391288
1+1E-4.816477 1+1E-5 318.819898 18530000 178792 198306.090882
1167.37
