f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 33.018034 1960000 19058 20975.711718
1+1E-0.187942 1+1E-5 4.342318 260000 2604 2782.492371
1+1E-0.546643 1+1E-5 3.520280 210000 2080 2247.397684
1+1E-0.875664 1+1E-5 5.580736 330000 3359 3531.624932
1+1E-1.190478 1+1E-5 2.849027 170000 1648 1819.321935
1+1E-1.498346 1+1E-5 3.708855 220000 2139 2354.416621
1+1E-1.802783 1+1E-5 6.609631 390000 3941 4173.738556
1+1E-2.105512 1+1E-5 12.236306 580000 5691 6207.098365
1+1E-2.407391 1+1E-5 10.243673 600000 5861 6421.136240
1+1E-2.708846 1+1E-5 29.905021 1750000 16857 18728.314034
1+1E-3.010088 1+1E-5 33.642958 1980000 19136 21189.749592
1+1E-3.311224 1+1E-5 56.910493 3290000 32060 35209.230383
1+1E-3.612307 1+1E-5 75.982030 4330000 42003 46339.199866
1+1E-3.913363 1+1E-5 109.470199 6430000 62132 68813.176707
1+1E-4.214407 1+1E-5 160.009420 9340000 90099 99955.687471
1+1E-4.515443 1+1E-5 258.642062 15000000 144628 160528.406003
1+1E-4.816477 1+1E-5 308.487489 18080000 174879 193490.238702
1115.16
