f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 33.064416 1970000 18985 21082.730655
1+1E-0.187942 1+1E-5 3.983645 240000 2381 2568.454496
1+1E-0.546643 1+1E-5 2.824999 170000 1641 1819.321935
1+1E-0.875664 1+1E-5 2.838812 170000 1644 1819.321935
1+1E-1.190478 1+1E-5 9.373769 550000 5708 5886.041553
1+1E-1.498346 1+1E-5 10.340278 610000 5983 6528.155177
1+1E-1.802783 1+1E-5 10.703896 630000 6294 6742.193052
1+1E-2.105512 1+1E-5 11.059789 650000 6491 6956.230927
1+1E-2.407391 1+1E-5 21.950680 1200000 11885 12842.272480
1+1E-2.708846 1+1E-5 23.920920 1340000 13016 14340.537603
1+1E-3.010088 1+1E-5 22.530427 1320000 12804 14126.499728
1+1E-3.311224 1+1E-5 60.759448 3550000 34912 37991.722754
1+1E-3.612307 1+1E-5 66.050425 3670000 35462 39275.950002
1+1E-3.913363 1+1E-5 93.231176 5090000 49199 54472.639104
1+1E-4.214407 1+1E-5 166.413640 9650000 93624 103273.274529
1+1E-4.515443 1+1E-5 258.555756 14740000 144150 157745.913632
1+1E-4.816477 1+1E-5 411.927074 24110000 232936 258022.657916
1209.53
