f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 36.753086 2180000 21075 23330.128339
1+1E-0.187942 1+1E-5 4.696337 280000 2814 2996.530245
1+1E-0.546643 1+1E-5 4.728433 280000 2820 2996.530245
1+1E-0.875664 1+1E-5 11.263095 660000 6744 7063.249864
1+1E-1.190478 1+1E-5 3.206641 190000 1866 2033.359809
1+1E-1.498346 1+1E-5 3.719308 220000 2156 2354.416621
1+1E-1.802783 1+1E-5 5.101513 300000 2915 3210.568120
1+1E-2.105512 1+1E-5 5.613074 330000 3188 3531.624932
1+1E-2.407391 1+1E-5 15.937235 930000 9060 9952.761172
1+1E-2.708846 1+1E-5 21.769671 1270000 12291 13591.405042
1+1E-3.010088 1+1E-5 35.227573 2050000 19792 21938.882154
1+1E-3.311224 1+1E-5 63.954434 3720000 35870 39811.044689
1+1E-3.612307 1+1E-5 89.791641 5220000 50834 55863.885289
1+1E-3.913363 1+1E-5 138.897295 8040000 77585 86043.225618
1+1E-4.214407 1+1E-5 124.919733 6980000 67315 74699.218260
1+1E-4.515443 1+1E-5 186.304641 10340000 100093 110657.581205
1+1E-4.816477 1+1E-5 398.617029 23080000 222627 246999.707370
1150.5
