f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 35.137869 2040000 19901 21831.863216
1+1E-0.187942 1+1E-5 3.071253 180000 1738 1926.421405
1+1E-0.546643 1+1E-5 5.019710 290000 2924 3103.549183
1+1E-0.875664 1+1E-5 4.506326 260000 2613 2782.492371
1+1E-1.190478 1+1E-5 3.810504 220000 2134 2354.416621
1+1E-1.498346 1+1E-5 4.701297 270000 2680 2889.511308
1+1E-1.802783 1+1E-5 5.046129 290000 2825 3103.549183
1+1E-2.105512 1+1E-5 13.000365 740000 7385 7919.401363
1+1E-2.407391 1+1E-5 10.718537 610000 5876 6528.155177
1+1E-2.708846 1+1E-5 19.237863 1090000 10536 11665.064170
1+1E-3.010088 1+1E-5 41.519017 2350000 23017 25149.450274
1+1E-3.311224 1+1E-5 57.424720 3240000 31308 34674.135697
1+1E-3.612307 1+1E-5 56.903179 3220000 31176 34460.097822
1+1E-3.913363 1+1E-5 127.374787 7200000 69609 77053.634881
1+1E-4.214407 1+1E-5 203.546713 11500000 111302 123071.777936
1+1E-4.515443 1+1E-5 343.431024 19400000 187426 207616.738431
1+1E-4.816477 1+1E-5 369.006848 20830000 200898 222920.446470
1303.46
