f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 33.292207 1990000 19312 21296.768530
1+1E-0.187942 1+1E-5 2.961827 180000 1738 1926.340872
1+1E-0.546643 1+1E-5 3.152676 190000 1852 2033.359809
1+1E-0.875664 1+1E-5 2.826395 170000 1651 1819.321935
1+1E-1.190478 1+1E-5 4.345979 260000 2592 2782.608696
1+1E-1.498346 1+1E-5 5.366671 320000 3122 3424.605995
1+1E-1.802783 1+1E-5 7.942400 470000 4563 5029.890055
1+1E-2.105512 1+1E-5 5.547159 330000 3226 3531.624932
1+1E-2.407391 1+1E-5 13.673752 810000 7942 8668.533924
1+1E-2.708846 1+1E-5 13.323469 790000 7631 8454.496049
1+1E-3.010088 1+1E-5 38.167343 2150000 20736 23009.071527
1+1E-3.311224 1+1E-5 39.914499 2360000 22781 25256.469211
1+1E-3.612307 1+1E-5 91.283282 5040000 48582 53937.544417
1+1E-3.913363 1+1E-5 87.709029 5030000 48966 53830.525480
1+1E-4.214407 1+1E-5 121.181560 6960000 67156 74485.180385
1+1E-4.515443 1+1E-5 196.915319 10900000 105334 116650.641696
1+1E-4.816477 1+1E-5 267.835234 15460000 149179 165451.277121
935.439
