f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 31.192856 1870000 18201 20012.541282
1+1E-0.187942 1+1E-5 3.660232 220000 2170 2354.515050
1+1E-0.546643 1+1E-5 5.868885 350000 3566 3745.662807
1+1E-0.875664 1+1E-5 3.356573 200000 1958 2140.378747
1+1E-1.190478 1+1E-5 10.494372 620000 5994 6635.174115
1+1E-1.498346 1+1E-5 7.423563 440000 4314 4708.833243
1+1E-1.802783 1+1E-5 7.480926 440000 4309 4708.833243
1+1E-2.105512 1+1E-5 11.250018 660000 6641 7063.249864
1+1E-2.407391 1+1E-5 17.225755 1000000 9701 10701.893734
1+1E-2.708846 1+1E-5 21.246410 1240000 12190 13270.348230
1+1E-3.010088 1+1E-5 25.349711 1490000 14381 15945.821663
1+1E-3.311224 1+1E-5 51.238974 2900000 28153 31035.491827
1+1E-3.612307 1+1E-5 85.402304 4750000 45768 50833.995234
1+1E-3.913363 1+1E-5 131.432469 7670000 75404 82083.524936
1+1E-4.214407 1+1E-5 126.638214 7300000 70371 78123.824255
1+1E-4.515443 1+1E-5 350.163489 20310000 196091 217355.461728
1+1E-4.816477 1+1E-5 255.387907 14770000 142559 158066.970444
1144.81
