f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 31.691502 1890000 18253 20226.579156
1+1E-0.187942 1+1E-5 7.171686 430000 4409 4601.814305
1+1E-0.546643 1+1E-5 4.994616 300000 2922 3210.568120
1+1E-0.875664 1+1E-5 14.189281 840000 8326 8989.590736
1+1E-1.190478 1+1E-5 3.495761 210000 2064 2247.397684
1+1E-1.498346 1+1E-5 4.345486 260000 2585 2782.492371
1+1E-1.802783 1+1E-5 5.701422 340000 3403 3638.643869
1+1E-2.105512 1+1E-5 10.963631 650000 6298 6956.230927
1+1E-2.407391 1+1E-5 14.694777 870000 8408 9310.647548
1+1E-2.708846 1+1E-5 40.792232 2400000 24493 25684.544960
1+1E-3.010088 1+1E-5 35.571225 1990000 19397 21296.768530
1+1E-3.311224 1+1E-5 61.400354 3210000 30968 34353.078885
1+1E-3.612307 1+1E-5 80.801627 4200000 40554 44947.953681
1+1E-3.913363 1+1E-5 98.229545 5600000 53945 59930.604908
1+1E-4.214407 1+1E-5 165.509202 9740000 94182 104236.444965
1+1E-4.515443 1+1E-5 194.087210 11010000 106533 117827.850006
1+1E-4.816477 1+1E-5 450.323747 26000000 250642 278249.237072
1223.96
