f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 32.887190 1970000 19417 21082.730655
1+1E-0.187942 1+1E-5 2.992211 180000 1734 1926.340872
1+1E-0.546643 1+1E-5 2.639952 160000 1542 1712.302997
1+1E-0.875664 1+1E-5 10.994292 650000 6730 6956.230927
1+1E-1.190478 1+1E-5 4.670255 280000 2816 2996.530245
1+1E-1.498346 1+1E-5 5.495510 320000 3234 3424.605995
1+1E-1.802783 1+1E-5 15.262336 900000 8851 9631.704360
1+1E-2.105512 1+1E-5 17.128928 1010000 9903 10808.912671
1+1E-2.407391 1+1E-5 16.615144 980000 9496 10487.855859
1+1E-2.708846 1+1E-5 24.506722 1440000 13884 15410.726976
1+1E-3.010088 1+1E-5 24.203555 1430000 13932 15303.708039
1+1E-3.311224 1+1E-5 56.185011 3280000 31634 35102.211446
1+1E-3.612307 1+1E-5 81.378381 4790000 46238 51262.070984
1+1E-3.913363 1+1E-5 130.377860 7560000 73457 80906.316626
1+1E-4.214407 1+1E-5 163.001520 9250000 89739 98992.517035
1+1E-4.515443 1+1E-5 258.555302 14410000 139411 154214.288700
1+1E-4.816477 1+1E-5 378.279778 22280000 215193 238438.192383
1225.17
