f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 36.515130 2110000 20467 22580.995778
1+1E-0.187942 1+1E-5 6.529425 390000 3983 4173.738556
1+1E-0.546643 1+1E-5 4.363301 260000 2602 2782.492371
1+1E-0.875664 1+1E-5 3.023890 180000 1758 1926.340872
1+1E-1.190478 1+1E-5 5.066832 300000 3036 3210.568120
1+1E-1.498346 1+1E-5 7.804803 460000 4607 4922.871117
1+1E-1.802783 1+1E-5 9.357832 550000 5461 5886.041553
1+1E-2.105512 1+1E-5 13.735042 810000 7829 8668.533924
1+1E-2.407391 1+1E-5 10.916030 650000 6262 6956.230927
1+1E-2.708846 1+1E-5 33.369591 1820000 18123 19477.446595
1+1E-3.010088 1+1E-5 38.390542 2210000 21290 23651.185151
1+1E-3.311224 1+1E-5 63.745628 3730000 36119 39918.063626
1+1E-3.612307 1+1E-5 81.644841 4750000 45813 50833.995234
1+1E-3.913363 1+1E-5 130.899521 7680000 74067 82190.543874
1+1E-4.214407 1+1E-5 161.134792 9090000 87762 97280.214038
1+1E-4.515443 1+1E-5 251.312133 14170000 139447 151645.834204
1+1E-4.816477 1+1E-5 222.654266 12830000 124057 137305.296601
1080.46
