f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 34.297353 2050000 19904 21938.882154
1+1E-0.187942 1+1E-5 2.972118 180000 1742 1926.340872
1+1E-0.546643 1+1E-5 2.994731 180000 1751 1926.421405
1+1E-0.875664 1+1E-5 3.012178 180000 1749 1926.501944
1+1E-1.190478 1+1E-5 3.514722 210000 2059 2247.397684
1+1E-1.498346 1+1E-5 5.737946 340000 3275 3638.643869
1+1E-1.802783 1+1E-5 7.443917 440000 4515 4708.833243
1+1E-2.105512 1+1E-5 10.513082 620000 6264 6635.174115
1+1E-2.407391 1+1E-5 26.521580 960000 9392 10273.817984
1+1E-2.708846 1+1E-5 23.292367 1370000 13235 14661.594415
1+1E-3.010088 1+1E-5 32.213593 1890000 18486 20226.579156
1+1E-3.311224 1+1E-5 56.554366 2580000 25394 27610.885833
1+1E-3.612307 1+1E-5 69.541437 3810000 36974 40774.215125
1+1E-3.913363 1+1E-5 153.119647 8240000 79871 88183.604364
1+1E-4.214407 1+1E-5 202.539650 11430000 110325 122322.645374
1+1E-4.515443 1+1E-5 319.141199 17410000 168196 186319.969901
1+1E-4.816477 1+1E-5 403.708502 20890000 201334 223562.560094
1357.12
