f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.234366 400000 45 50.000000
1+1E-0.187942 1+1E-5 0.233335 380000 43 47.500000
1+1E-0.546643 1+1E-5 0.291773 470000 54 58.750000
1+1E-0.875664 1+1E-5 0.357839 610000 69 76.250000
1+1E-1.190478 1+1E-5 0.479100 800000 90 100.000000
1+1E-1.498346 1+1E-5 0.723100 1100000 124 137.500000
1+1E-1.802783 1+1E-5 1.153799 1860000 210 232.500000
1+1E-2.105512 1+1E-5 1.204005 1990000 224 248.750000
1+1E-2.407391 1+1E-5 1.339430 2230000 253 278.750000
1+1E-2.708846 1+1E-5 1.797151 2960000 333 370.000000
1+1E-3.010088 1+1E-5 1.155333 1940000 219 242.500000
1+1E-3.311224 1+1E-5 1.824156 3040000 342 380.000000
1+1E-3.612307 1+1E-5 1.586526 2630000 296 328.750000
1+1E-3.913363 1+1E-5 2.075224 3410000 384 426.250000
1+1E-4.214407 1+1E-5 2.428065 3950000 445 493.750000
1+1E-4.515443 1+1E-5 4.206037 6750000 762 843.750000
1+1E-4.816477 1+1E-5 2.209213 3520000 396 440.000000
23.2991
