f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.240885 450000 51 56.250000
1+1E-0.187942 1+1E-5 0.182392 310000 35 38.750000
1+1E-0.546643 1+1E-5 0.273491 460000 53 57.500000
1+1E-0.875664 1+1E-5 0.371654 630000 71 78.750000
1+1E-1.190478 1+1E-5 0.545795 870000 98 108.750000
1+1E-1.498346 1+1E-5 0.633757 1010000 114 126.250000
1+1E-1.802783 1+1E-5 1.391429 2160000 244 270.000000
1+1E-2.105512 1+1E-5 1.921783 3180000 359 397.500000
1+1E-2.407391 1+1E-5 2.058122 3520000 396 440.000000
1+1E-2.708846 1+1E-5 1.646641 2800000 315 350.000000
1+1E-3.010088 1+1E-5 2.009463 3320000 374 415.000000
1+1E-3.311224 1+1E-5 1.812155 3040000 342 380.000000
1+1E-3.612307 1+1E-5 1.300941 2110000 238 263.750000
1+1E-3.913363 1+1E-5 3.780591 6260000 707 782.500000
1+1E-4.214407 1+1E-5 2.632112 4110000 464 513.750000
1+1E-4.515443 1+1E-5 4.205589 6460000 727 807.500000
1+1E-4.816477 1+1E-5 1.648878 2740000 309 342.500000
26.6562
