f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.253659 470000 53 58.750000
1+1E-0.187942 1+1E-5 0.178496 300000 34 37.500000
1+1E-0.546643 1+1E-5 0.307529 530000 60 66.250000
1+1E-0.875664 1+1E-5 0.312388 530000 60 66.250000
1+1E-1.190478 1+1E-5 0.509012 860000 97 107.500000
1+1E-1.498346 1+1E-5 0.554140 940000 106 117.500000
1+1E-1.802783 1+1E-5 0.867889 1360000 153 170.000000
1+1E-2.105512 1+1E-5 1.232707 2060000 232 257.500000
1+1E-2.407391 1+1E-5 2.812126 4430000 500 553.750000
1+1E-2.708846 1+1E-5 1.718850 2770000 313 346.250000
1+1E-3.010088 1+1E-5 1.800537 2930000 330 366.250000
1+1E-3.311224 1+1E-5 1.671322 2690000 303 336.250000
1+1E-3.612307 1+1E-5 1.591228 2720000 306 340.000000
1+1E-3.913363 1+1E-5 2.606294 4460000 502 557.500000
1+1E-4.214407 1+1E-5 1.541326 2640000 297 330.000000
1+1E-4.515443 1+1E-5 1.860430 3190000 360 398.750000
1+1E-4.816477 1+1E-5 2.470458 4080000 459 510.000000
22.2889
