f f_max loop_dur mc_sweeps min_h avg_h 
1+1E0.235094 1+1E-5 0.256290 460000 52 57.500000
1+1E-0.187942 1+1E-5 0.176687 300000 34 37.500000
1+1E-0.546643 1+1E-5 0.277625 470000 53 58.750000
1+1E-0.875664 1+1E-5 0.406144 690000 79 86.250000
1+1E-1.190478 1+1E-5 0.374486 610000 69 76.250000
1+1E-1.498346 1+1E-5 0.734456 1180000 133 147.500000
1+1E-1.802783 1+1E-5 0.959289 1640000 185 205.000000
1+1E-2.105512 1+1E-5 0.936409 1600000 180 200.000000
1+1E-2.407391 1+1E-5 1.407214 2420000 274 302.500000
1+1E-2.708846 1+1E-5 2.177619 3730000 421 466.250000
1+1E-3.010088 1+1E-5 1.598407 2650000 299 331.250000
1+1E-3.311224 1+1E-5 2.346215 4000000 450 500.000000
1+1E-3.612307 1+1E-5 3.186728 5400000 609 675.000000
1+1E-3.913363 1+1E-5 2.465777 4070000 458 508.750000
1+1E-4.214407 1+1E-5 2.361068 3940000 444 492.500000
1+1E-4.515443 1+1E-5 2.541761 4320000 486 540.000000
1+1E-4.816477 1+1E-5 2.336871 3850000 434 481.250000
24.5435
